Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
67014000	1	1	Exptl	190	2190	B	2095	4.10	6.12	0.00
67014000	1	2	Exptl	200	2390	A	1063	13.06	15.09	10.00
67014000	1	3	Exptl	100	2490	D	873	24.87	26.91	22.00
67014000	1	4	Exptl	90	2580	C	585	36.59	38.61	34.00
67014000	1	5	Exptl	190	2770	A	576	47.58	49.61	45.00
67014000	1	6	Exptl	-40	2730	C	.	58.00	60.02	56.00
67014000	1	7	Exptl	-240	2490	B	499	69.50	71.53	67.00
67014000	1	8	Exptl	-250	2240	A	640	79.64	81.67	77.00
67014000	1	9	Exptl	90	2330	D	854	89.85	91.88	87.00
67014000	1	10	Exptl	200	2530	B	532	99.53	101.57	97.00
67014000	1	11	Exptl	100	2630	C	646	110.65	112.68	108.00
67014000	1	12	Exptl	210	2840	A	538	122.54	124.57	120.00
67014000	1	13	Exptl	-50	2790	D	801	134.80	136.83	132.00
67014000	1	14	Exptl	-260	2530	B	632	145.63	147.66	143.00
67014000	1	15	Exptl	-240	2290	A	526	156.53	158.56	154.00
67014000	1	16	Exptl	-260	2030	A	789	168.79	170.82	166.00
67014000	1	17	Exptl	-40	1990	C	937	178.94	180.96	176.00
67014000	1	18	Exptl	210	2200	B	732	189.73	191.76	187.00
67014000	1	19	Exptl	210	2410	B	630	199.63	201.66	197.00
67014000	1	20	Exptl	-260	2150	B	493	211.49	213.52	209.00
67014000	1	21	Exptl	110	2260	D	668	221.67	223.69	219.00
67014000	1	22	Exptl	190	2450	A	476	232.48	234.51	230.00
67014000	1	23	Exptl	-260	2190	A	639	244.64	246.67	242.00
67014000	1	24	Exptl	-40	2150	D	790	254.79	256.83	252.00
67014000	1	25	Exptl	110	2260	C	757	264.76	266.78	262.00
67014000	1	26	Exptl	190	2450	B	.	275.00	277.03	273.00
67014000	1	27	Exptl	210	2660	A	614	287.61	289.64	285.00
67014000	1	28	Exptl	90	2750	D	446	297.45	299.48	295.00
67014000	1	29	Exptl	90	2840	C	890	309.89	311.92	307.00
67014000	1	30	Exptl	-250	2590	B	777	320.78	322.80	318.00
67014000	1	31	Exptl	-240	2350	A	.	330.00	332.04	328.00
67014000	1	32	Exptl	-60	2290	C	834	340.83	342.87	338.00
67014000	1	33	Exptl	-240	2050	B	.	350.00	352.04	348.00
67014000	1	34	Exptl	-60	1990	D	.	362.00	364.03	360.00
67014000	1	35	Exptl	-40	1950	D	.	372.00	374.03	370.00
67014000	1	36	Exptl	-240	1710	A	.	383.00	385.03	381.00
67014000	1	37	Exptl	110	1820	C	.	394.00	396.03	392.00
67014000	1	38	Exptl	200	2020	B	706	406.71	408.74	404.00
67014000	1	39	Exptl	190	2210	A	.	417.00	419.04	415.00
67014000	1	40	Exptl	210	2420	B	459	427.46	429.48	425.00
67014000	1	41	Exptl	-60	2360	C	770	438.77	440.80	436.00
67014000	1	42	Exptl	110	2470	D	550	449.55	451.58	447.00
67014000	1	43	Exptl	-50	2420	C	432	461.43	463.47	459.00
67014000	1	44	Exptl	210	2630	A	70	473.07	475.10	471.00
67014000	1	45	Exptl	190	2820	B	389	483.39	485.42	481.00
67014000	1	46	Exptl	-60	2760	D	656	495.66	497.69	493.00
67014000	1	47	Exptl	100	2860	C	694	506.69	508.72	504.00
67014000	1	48	Exptl	90	2950	D	550	518.55	520.58	516.00
67014000	1	49	Exptl	110	3060	C	715	528.72	530.74	526.00
67014000	1	50	Exptl	-260	2800	B	557	540.56	542.59	538.00
67014000	1	51	Exptl	110	2910	D	827	551.83	553.86	549.00
67014000	1	52	Exptl	-260	2650	B	728	563.73	565.76	561.00
67014000	1	53	Exptl	-260	2390	A	1093	574.09	576.13	571.00
67014000	1	54	Exptl	-40	2350	C	610	585.61	587.64	583.00
67014000	1	55	Exptl	-240	2110	B	690	595.69	597.72	593.00
67014000	1	56	Exptl	-60	2050	C	689	606.69	608.72	604.00
67014000	1	57	Exptl	210	2260	A	1627	617.63	619.65	614.00
67014000	1	58	Exptl	-60	2200	D	507	628.51	630.53	626.00
67014000	1	59	Exptl	210	2410	B	397	639.40	641.43	637.00
67014000	1	60	Exptl	-40	2370	C	743	650.74	652.76	648.00
67014000	1	61	Exptl	-60	2310	D	544	662.54	664.57	660.00
67014000	1	62	Exptl	190	2500	A	614	672.61	674.64	670.00
67014000	1	63	Exptl	200	2700	A	606	684.61	686.63	682.00
67014000	1	64	Exptl	-260	2440	A	490	696.49	698.52	694.00
67014000	1	65	Exptl	90	2530	D	523	707.52	709.55	705.00
67014000	1	66	Exptl	-250	2280	B	814	718.81	720.84	716.00
67014000	1	67	Exptl	-240	2040	A	695	729.70	731.72	727.00
67014000	1	68	Exptl	190	2230	B	468	739.47	741.49	737.00
67014000	1	69	Exptl	90	2320	C	679	749.68	751.70	747.00
67014000	1	70	Exptl	-250	2070	A	627	759.63	761.66	757.00
67014000	1	71	Exptl	-240	1830	B	2247	772.25	774.27	768.00
67014000	1	72	Exptl	-260	1570	B	681	782.68	784.72	780.00
67014000	1	73	Exptl	190	1760	A	328	792.33	794.35	790.00
67014000	1	74	Exptl	-240	1520	A	545	804.55	806.58	802.00
67014000	1	75	Exptl	110	1630	C	634	814.63	816.67	812.00
67014000	1	76	Exptl	110	1740	D	737	825.74	827.77	823.00
67014000	1	77	Exptl	210	1950	A	677	835.68	837.71	833.00
67014000	1	78	Exptl	-50	1900	C	826	847.83	849.85	845.00
67014000	1	79	Exptl	200	2100	B	484	858.48	860.51	856.00
67014000	1	80	Exptl	-260	1840	A	585	869.59	871.61	867.00
67014000	1	81	Exptl	210	2050	A	916	881.92	883.94	879.00
67014000	1	82	Exptl	-40	2010	D	677	891.68	893.71	889.00
67014000	1	83	Exptl	90	2100	C	654	903.65	905.68	901.00
67014000	1	84	Exptl	100	2200	D	725	915.73	917.76	913.00
67014000	1	85	Exptl	210	2410	B	725	926.73	928.76	924.00
67014000	1	86	Exptl	-60	2350	C	744	936.74	938.76	934.00
67014000	1	87	Exptl	190	2540	B	682	947.68	949.71	945.00
67014000	1	88	Exptl	190	2730	A	655	957.66	959.69	955.00
67014000	1	89	Exptl	-260	2470	B	680	968.68	970.70	966.00
67014000	1	90	Exptl	-40	2430	D	658	978.66	980.69	976.00
67014000	1	91	Exptl	100	2530	C	753	989.75	991.78	987.00
67014000	1	92	Exptl	-240	2290	B	784	1000.78	1002.81	998.00
67014000	1	93	Exptl	210	2500	B	771	1012.77	1014.80	1010.00
67014000	1	94	Exptl	-260	2240	A	638	1023.64	1025.66	1021.00
67014000	1	95	Exptl	200	2440	A	777	1035.78	1037.80	1033.00
67014000	1	96	Exptl	-50	2390	D	652	1047.65	1049.68	1045.00
67014000	1	97	Exptl	-250	2140	B	475	1057.48	1059.50	1055.00
67014000	1	98	Exptl	110	2250	C	555	1068.56	1070.58	1066.00
