Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
66006	1	1	Exptl	200	2200	A	1271	3.27	5.30	0.00
66006	1	2	Exptl	190	2390	A	1388	13.39	15.42	10.00
66006	1	3	Exptl	90	2480	C	846	24.85	26.88	22.00
66006	1	4	Exptl	-250	2230	A	1081	37.08	39.12	34.00
66006	1	5	Exptl	-40	2190	C	829	47.83	49.86	45.00
66006	1	6	Exptl	190	2380	B	603	58.60	60.64	56.00
66006	1	7	Exptl	100	2480	D	666	69.67	71.69	67.00
66006	1	8	Exptl	210	2690	A	543	79.54	81.58	77.00
66006	1	9	Exptl	100	2790	C	515	89.52	91.56	87.00
66006	1	10	Exptl	90	2880	D	346	99.35	101.38	97.00
66006	1	11	Exptl	-240	2640	A	459	110.46	112.50	108.00
66006	1	12	Exptl	-240	2400	B	411	122.41	124.45	120.00
66006	1	13	Exptl	-50	2350	D	323	134.32	136.36	132.00
66006	1	14	Exptl	-260	2090	A	469	145.47	147.51	143.00
66006	1	15	Exptl	200	2290	B	499	156.50	158.54	154.00
66006	1	16	Exptl	-260	2030	B	470	168.47	170.50	166.00
66006	1	17	Exptl	110	2140	D	337	178.34	180.37	176.00
66006	1	18	Exptl	-40	2100	C	339	189.34	191.37	187.00
66006	1	19	Exptl	210	2310	B	509	199.51	201.55	197.00
66006	1	20	Exptl	-40	2270	D	314	211.32	213.35	209.00
66006	1	21	Exptl	190	2460	A	388	221.39	223.43	219.00
66006	1	22	Exptl	210	2670	B	502	232.50	234.54	230.00
66006	1	23	Exptl	-260	2410	A	626	244.63	246.67	242.00
66006	1	24	Exptl	110	2520	C	731	254.73	256.76	252.00
66006	1	25	Exptl	-260	2260	B	327	264.33	266.36	262.00
66006	1	26	Exptl	90	2350	C	676	275.68	277.71	273.00
66006	1	27	Exptl	90	2440	D	853	287.85	289.89	285.00
66006	1	28	Exptl	190	2630	B	533	297.53	299.56	295.00
66006	1	29	Exptl	-60	2570	D	333	309.33	311.37	307.00
66006	1	30	Exptl	210	2780	A	658	320.66	322.70	318.00
66006	1	31	Exptl	-250	2530	B	529	330.53	332.56	328.00
66006	1	32	Exptl	-60	2470	C	576	340.58	342.62	338.00
66006	1	33	Exptl	-240	2230	A	446	350.45	352.49	348.00
66006	1	34	Exptl	110	2340	C	510	362.51	364.55	360.00
66006	1	35	Exptl	-40	2300	D	396	372.40	374.44	370.00
66006	1	36	Exptl	-240	2060	A	408	383.41	385.43	381.00
66006	1	37	Exptl	-240	1820	B	738	394.74	396.77	392.00
66006	1	38	Exptl	-60	1760	C	378	406.38	408.41	404.00
66006	1	39	Exptl	110	1870	D	489	417.49	419.52	415.00
66006	1	40	Exptl	190	2060	A	825	427.83	429.87	425.00
66006	1	41	Exptl	200	2260	B	442	438.44	440.48	436.00
66006	1	42	Exptl	-50	2210	C	348	449.35	451.38	447.00
66006	1	43	Exptl	210	2420	A	612	461.61	463.65	459.00
66006	1	44	Exptl	100	2520	C	436	473.44	475.47	471.00
66006	1	45	Exptl	-260	2260	A	386	483.39	485.42	481.00
66006	1	46	Exptl	-60	2200	D	443	495.44	497.47	493.00
66006	1	47	Exptl	210	2410	B	676	506.68	508.71	504.00
66006	1	48	Exptl	110	2520	C	325	518.33	520.36	516.00
66006	1	49	Exptl	210	2730	A	310	528.31	530.35	526.00
66006	1	50	Exptl	90	2820	D	499	540.50	542.54	538.00
66006	1	51	Exptl	190	3010	B	741	551.74	553.77	549.00
66006	1	52	Exptl	190	3200	A	536	563.54	565.56	561.00
66006	1	53	Exptl	-260	2940	B	411	573.41	575.45	571.00
66006	1	54	Exptl	-40	2900	C	495	585.50	587.53	583.00
66006	1	55	Exptl	200	3100	A	490	595.49	597.52	593.00
66006	1	56	Exptl	110	3210	D	470	606.47	608.50	604.00
66006	1	57	Exptl	-260	2950	B	709	616.71	618.74	614.00
66006	1	58	Exptl	-60	2890	C	505	628.51	630.55	626.00
66006	1	59	Exptl	-240	2650	B	802	639.80	641.83	637.00
66006	1	60	Exptl	-60	2590	D	358	650.36	652.39	648.00
66006	1	61	Exptl	-260	2330	A	545	662.55	664.59	660.00
66006	1	62	Exptl	210	2540	B	753	672.75	674.80	670.00
66006	1	63	Exptl	-40	2500	C	346	684.35	686.38	682.00
66006	1	64	Exptl	-240	2260	A	354	696.36	698.39	694.00
66006	1	65	Exptl	90	2350	C	371	707.37	709.40	705.00
66006	1	66	Exptl	-60	2290	D	1836	719.84	721.86	716.00
66006	1	67	Exptl	-250	2040	A	503	729.50	731.54	727.00
66006	1	68	Exptl	-250	1790	B	494	739.50	741.53	737.00
66006	1	69	Exptl	110	1900	C	422	749.42	751.45	747.00
66006	1	70	Exptl	190	2090	B	426	759.43	761.46	757.00
66006	1	71	Exptl	90	2180	D	863	770.87	772.89	768.00
66006	1	72	Exptl	190	2370	A	711	782.71	784.75	780.00
66006	1	73	Exptl	-240	2130	B	1506	793.51	795.55	790.00
66006	1	74	Exptl	-240	1890	A	674	804.68	806.71	802.00
66006	1	75	Exptl	110	2000	D	380	814.38	816.42	812.00
66006	1	76	Exptl	-260	1740	B	358	825.36	827.40	823.00
66006	1	77	Exptl	210	1950	A	790	835.79	837.83	833.00
66006	1	78	Exptl	-40	1910	D	473	847.47	849.52	845.00
66006	1	79	Exptl	200	2110	B	479	858.48	860.51	856.00
66006	1	80	Exptl	-50	2060	C	327	869.33	871.36	867.00
66006	1	81	Exptl	-260	1800	A	559	881.56	883.59	879.00
66006	1	82	Exptl	210	2010	B	391	891.39	893.43	889.00
