Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
66014	1	1	Exptl	0	2000	None	.	5.00	7.00	0.00
66014	1	2	Exptl	200	2200	A	1	12.00	14.04	10.00
66014	1	3	Exptl	190	2390	B	1225	25.23	27.27	22.00
66014	1	4	Exptl	90	2480	C	512	36.51	38.55	34.00
66014	1	5	Exptl	100	2580	D	781	47.78	49.82	45.00
66014	1	6	Exptl	190	2770	A	.	58.00	60.03	56.00
66014	1	7	Exptl	-250	2520	A	1360	70.36	72.39	67.00
66014	1	8	Exptl	-240	2280	B	456	79.46	81.49	77.00
66014	1	9	Exptl	90	2370	D	.	89.00	91.03	87.00
66014	1	10	Exptl	200	2570	B	597	99.60	101.64	97.00
66014	1	11	Exptl	-40	2530	C	850	110.85	112.89	108.00
66014	1	12	Exptl	210	2740	A	864	122.87	124.90	120.00
66014	1	13	Exptl	-50	2690	D	1485	135.49	137.53	132.00
66014	1	14	Exptl	100	2790	C	649	145.65	147.69	143.00
66014	1	15	Exptl	-260	2530	B	514	156.52	158.55	154.00
66014	1	16	Exptl	110	2640	D	652	168.65	170.69	166.00
66014	1	17	Exptl	-240	2400	A	529	178.53	180.57	176.00
66014	1	18	Exptl	-40	2360	D	484	189.49	191.51	187.00
66014	1	19	Exptl	-40	2320	C	.	199.00	201.03	197.00
66014	1	20	Exptl	210	2530	B	394	211.40	213.43	209.00
66014	1	21	Exptl	90	2620	D	.	221.00	223.03	219.00
66014	1	22	Exptl	-260	2360	A	461	232.46	234.50	230.00
66014	1	23	Exptl	210	2570	B	872	244.88	246.91	242.00
66014	1	24	Exptl	-60	2510	D	.	254.00	256.04	252.00
66014	1	25	Exptl	110	2620	C	499	264.50	266.54	262.00
66014	1	26	Exptl	-260	2360	B	.	275.00	277.03	273.00
66014	1	27	Exptl	90	2450	C	1529	288.53	290.57	285.00
66014	1	28	Exptl	-40	2410	D	670	297.67	299.70	295.00
66014	1	29	Exptl	190	2600	B	454	309.46	311.49	307.00
66014	1	30	Exptl	-250	2350	B	1078	321.08	323.11	318.00
66014	1	31	Exptl	190	2540	A	.	330.00	332.04	328.00
66014	1	32	Exptl	-60	2480	C	625	340.63	342.66	338.00
66014	1	33	Exptl	0	2480	None	.	353.00	355.00	348.00
66014	1	34	Exptl	-240	2240	B	698	362.70	364.74	360.00
66014	1	35	Exptl	110	2350	D	843	372.85	374.88	370.00
66014	1	36	Exptl	0	2350	None	.	386.00	388.00	381.00
66014	1	37	Exptl	-260	2090	A	780	394.78	396.81	392.00
66014	1	38	Exptl	110	2200	C	608	406.61	408.65	404.00
66014	1	39	Exptl	-60	2140	D	659	417.66	419.70	415.00
66014	1	40	Exptl	200	2340	B	314	427.32	429.35	425.00
66014	1	41	Exptl	-60	2280	C	440	438.44	440.47	436.00
66014	1	42	Exptl	210	2490	A	316	449.32	451.35	447.00
66014	1	43	Exptl	90	2580	D	665	461.67	463.69	459.00
66014	1	44	Exptl	-50	2530	C	.	473.00	475.03	471.00
66014	1	45	Exptl	-240	2290	A	483	483.48	485.52	481.00
66014	1	46	Exptl	210	2500	B	1082	496.08	498.12	493.00
66014	1	47	Exptl	110	2610	D	589	506.59	508.63	504.00
66014	1	48	Exptl	190	2800	B	562	518.56	520.60	516.00
66014	1	49	Exptl	100	2900	C	531	528.53	530.56	526.00
66014	1	50	Exptl	-240	2660	A	597	540.60	542.63	538.00
66014	1	51	Exptl	-60	2600	D	478	551.48	553.51	549.00
66014	1	52	Exptl	-260	2340	B	400	563.40	565.44	561.00
66014	1	53	Exptl	110	2450	C	421	573.42	575.46	571.00
66014	1	54	Exptl	190	2640	A	353	585.36	587.38	583.00
66014	1	55	Exptl	-60	2580	D	401	595.40	597.44	593.00
66014	1	56	Exptl	-260	2320	B	.	606.00	608.04	604.00
66014	1	57	Exptl	210	2530	A	526	616.53	618.57	614.00
66014	1	58	Exptl	-40	2490	C	504	628.51	630.54	626.00
66014	1	59	Exptl	-260	2230	A	891	639.89	641.92	637.00
66014	1	60	Exptl	90	2320	D	780	650.78	652.82	648.00
66014	1	61	Exptl	-60	2260	C	680	662.68	664.71	660.00
66014	1	62	Exptl	-240	2020	B	735	672.74	674.77	670.00
66014	1	63	Exptl	210	2230	A	441	684.44	686.47	682.00
66014	1	64	Exptl	110	2340	D	366	696.37	698.40	694.00
66014	1	65	Exptl	210	2550	B	628	707.63	709.66	705.00
66014	1	66	Exptl	-40	2510	C	669	718.67	720.71	716.00
66014	1	67	Exptl	-40	2470	D	781	729.78	731.81	727.00
66014	1	68	Exptl	190	2660	A	449	739.45	741.48	737.00
66014	1	69	Exptl	100	2760	D	471	749.47	751.51	747.00
66014	1	70	Exptl	90	2850	C	991	759.99	762.02	757.00
