Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
68012000	1	32	Exptl	100	2550	C	1489	341.49	343.52	338.00
68012000	1	33	Exptl	90	2640	D	1449	351.45	353.47	348.00
68012000	1	34	Exptl	110	2750	C	1400	363.40	365.43	360.00
68012000	1	35	Exptl	110	2860	D	1347	373.35	375.37	370.00
68012000	1	36	Exptl	-60	2800	D	1581	384.58	386.61	381.00
68012000	1	37	Exptl	-40	2760	C	1233	395.23	397.27	392.00
68012000	1	38	Exptl	-60	2700	D	853	406.85	408.89	404.00
68012000	1	39	Exptl	190	2890	A	758	417.76	419.79	415.00
68012000	1	40	Exptl	210	3100	B	1393	428.39	430.42	425.00
68012000	1	41	Exptl	-60	3040	C	1299	439.30	441.33	436.00
68012000	1	42	Exptl	90	3130	D	1121	450.12	452.15	447.00
68012000	1	43	Exptl	110	3240	D	1792	462.79	464.82	459.00
68012000	1	44	Exptl	-40	3200	D	1583	474.58	476.61	471.00
68012000	1	45	Exptl	100	3300	D	1508	484.51	486.54	481.00
68012000	1	46	Exptl	-40	3260	D	1181	496.18	498.21	493.00
68012000	1	47	Exptl	-50	3210	D	1332	507.33	509.36	504.00
68012000	1	48	Exptl	-40	3170	C	1265	519.27	521.29	516.00
68012000	1	49	Exptl	-260	2910	A	1154	529.15	531.19	526.00
68012000	1	50	Exptl	-260	2650	B	1131	541.13	543.16	538.00
68012000	1	51	Exptl	90	2740	C	1360	552.36	554.39	549.00
68012000	1	52	Exptl	110	2850	C	1092	564.09	566.11	561.00
68012000	1	53	Exptl	-60	2790	D	1823	574.82	576.86	571.00
68012000	1	54	Exptl	-50	2740	C	1048	586.05	588.08	583.00
68012000	1	55	Exptl	90	2830	D	1867	596.87	598.89	593.00
68012000	1	56	Exptl	110	2940	D	1952	607.95	609.97	604.00
68012000	1	57	Exptl	90	3030	C	1108	617.11	619.14	614.00
68012000	1	58	Exptl	-60	2970	C	1020	629.02	631.05	626.00
68012000	1	59	Exptl	-60	2910	D	1146	640.15	642.18	637.00
68012000	1	60	Exptl	100	3010	C	1354	651.35	653.38	648.00
68012000	1	61	Exptl	110	3120	C	1262	663.26	665.29	660.00
68012000	1	62	Exptl	-40	3080	C	2068	674.07	676.10	670.00
68012000	1	63	Exptl	90	3170	D	1585	685.59	687.62	682.00
68012000	1	64	Exptl	110	3280	D	1467	697.47	699.49	694.00
68012000	1	65	Exptl	-40	3240	D	1026	708.03	710.06	705.00
68012000	1	66	Exptl	-60	3180	C	1292	719.29	721.32	716.00
68012000	1	67	Exptl	100	3280	D	1226	730.23	732.25	727.00
68012000	1	68	Exptl	-40	3240	D	1266	740.27	742.30	737.00
68012000	1	69	Exptl	90	3330	C	1272	750.27	752.30	747.00
68012000	1	70	Exptl	-50	3280	D	1018	760.02	762.04	757.00
68012000	1	71	Exptl	-40	3240	C	1270	771.27	773.29	768.00
68012000	1	72	Exptl	100	3340	D	1493	783.49	785.52	780.00
68012000	1	73	Exptl	210	3550	A	910	792.91	794.94	790.00
68012000	1	74	Exptl	-50	3500	C	1261	805.26	807.30	802.00
68012000	1	75	Exptl	90	3590	D	1053	815.05	817.09	812.00
68012000	1	76	Exptl	190	3780	B	968	825.97	828.00	823.00
68012000	1	77	Exptl	-60	3720	C	1370	836.37	838.40	833.00
68012000	1	78	Exptl	-50	3670	D	1959	848.96	850.99	845.00
68012000	1	79	Exptl	0	3670	None	.	861.00	863.00	856.00
68012000	1	80	Exptl	110	3780	D	1105	870.11	872.13	867.00
68012000	1	81	Exptl	90	3870	C	892	881.89	883.92	879.00
68012000	1	82	Exptl	-240	3630	A	1164	892.16	894.20	889.00
68012000	1	83	Exptl	-250	3380	B	915	903.92	905.95	901.00
68012000	1	84	Exptl	110	3490	C	799	915.80	917.82	913.00
68012000	1	85	Exptl	90	3580	C	885	926.89	928.91	924.00
68012000	1	86	Exptl	-40	3540	D	1268	937.27	939.30	934.00
68012000	1	87	Exptl	100	3640	C	821	947.82	949.85	945.00
68012000	1	88	Exptl	-40	3600	C	1218	958.22	960.24	955.00
68012000	1	89	Exptl	90	3690	D	1040	969.04	971.07	966.00
68012000	1	90	Exptl	-40	3650	C	1069	979.07	981.10	976.00
68012000	1	91	Exptl	-60	3590	D	1483	990.48	992.51	987.00
68012000	1	92	Exptl	-60	3530	C	902	1000.90	1002.93	998.00
68012000	1	93	Exptl	-240	3290	A	1172	1013.17	1015.20	1010.00
68012000	1	94	Exptl	90	3380	C	966	1023.97	1026.00	1021.00
68012000	1	95	Exptl	-40	3340	D	1156	1036.16	1038.19	1033.00
68012000	1	96	Exptl	110	3450	C	1238	1048.24	1050.26	1045.00
68012000	1	97	Exptl	110	3560	C	978	1057.98	1060.00	1055.00
68012000	1	98	Exptl	-60	3500	C	1035	1069.04	1071.07	1066.00
68012000	1	99	Exptl	110	3610	D	1301	1079.30	1081.33	1076.00
68012000	1	100	Exptl	-60	3550	D	2240	1092.24	1094.28	1088.00
