Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
66018	1	32	Exptl	-260	2480	A	811	340.81	342.84	338.00
66018	1	33	Exptl	-260	2220	B	687	350.69	352.72	348.00
66018	1	34	Exptl	190	2410	B	630	362.63	364.65	360.00
66018	1	35	Exptl	90	2500	C	444	372.44	374.48	370.00
66018	1	36	Exptl	-60	2440	D	865	383.87	385.90	381.00
66018	1	37	Exptl	210	2650	A	691	394.69	396.73	392.00
66018	1	38	Exptl	190	2840	A	871	406.87	408.90	404.00
66018	1	39	Exptl	-250	2590	B	774	417.77	419.80	415.00
66018	1	40	Exptl	-240	2350	B	453	427.45	429.49	425.00
66018	1	41	Exptl	200	2550	B	882	438.88	440.91	436.00
66018	1	42	Exptl	210	2760	B	938	449.94	451.97	447.00
66018	1	43	Exptl	-60	2700	C	765	461.77	463.80	459.00
66018	1	44	Exptl	110	2810	C	852	473.85	475.89	471.00
66018	1	45	Exptl	-60	2750	C	950	483.95	485.98	481.00
66018	1	46	Exptl	-50	2700	C	445	495.45	497.48	493.00
66018	1	47	Exptl	200	2900	A	573	506.57	508.60	504.00
66018	1	48	Exptl	190	3090	B	831	518.83	520.85	516.00
66018	1	49	Exptl	-260	2830	A	650	528.65	530.68	526.00
66018	1	50	Exptl	-240	2590	A	868	540.87	542.90	538.00
66018	1	51	Exptl	-250	2340	A	786	551.79	553.82	549.00
66018	1	52	Exptl	190	2530	A	720	563.72	565.76	561.00
66018	1	53	Exptl	100	2630	C	669	573.67	575.70	571.00
66018	1	54	Exptl	110	2740	C	532	585.53	587.57	583.00
66018	1	55	Exptl	-260	2480	B	663	595.66	597.69	593.00
66018	1	56	Exptl	-40	2440	D	590	606.59	608.63	604.00
66018	1	57	Exptl	110	2550	D	481	616.48	618.52	614.00
66018	1	58	Exptl	-60	2490	D	1723	629.72	631.75	626.00
66018	1	59	Exptl	-240	2250	A	238	639.24	641.27	637.00
66018	1	60	Exptl	-260	1990	B	2002	652.00	654.03	648.00
66018	1	61	Exptl	-40	1950	C	1119	663.12	665.15	660.00
66018	1	62	Exptl	90	2040	D	969	672.97	675.01	670.00
66018	1	63	Exptl	110	2150	D	582	684.58	686.61	682.00
66018	1	64	Exptl	-60	2090	D	531	696.53	698.57	694.00
66018	1	65	Exptl	210	2300	A	833	707.83	709.87	705.00
66018	1	66	Exptl	-260	2040	A	715	718.72	720.75	716.00
66018	1	67	Exptl	-240	1800	B	1919	730.92	732.95	727.00
66018	1	68	Exptl	-60	1740	C	490	739.49	741.52	737.00
66018	1	69	Exptl	-60	1680	D	662	749.66	751.69	747.00
66018	1	70	Exptl	90	1770	D	917	759.92	761.95	757.00
66018	1	71	Exptl	-40	1730	C	721	770.72	772.75	768.00
66018	1	72	Exptl	210	1940	B	516	782.52	784.54	780.00
66018	1	73	Exptl	90	2030	C	565	792.57	794.60	790.00
66018	1	74	Exptl	210	2240	A	740	804.74	806.77	802.00
66018	1	75	Exptl	110	2350	D	906	814.91	816.93	812.00
66018	1	76	Exptl	-250	2100	B	800	825.80	827.83	823.00
66018	1	77	Exptl	110	2210	C	620	835.62	837.65	833.00
66018	1	78	Exptl	190	2400	A	753	847.75	849.78	845.00
66018	1	79	Exptl	190	2590	B	757	858.76	860.79	856.00
66018	1	80	Exptl	-50	2540	C	902	869.90	871.93	867.00
66018	1	81	Exptl	-40	2500	D	1480	882.48	884.50	879.00
66018	1	82	Exptl	-260	2240	A	705	891.71	893.74	889.00
66018	1	83	Exptl	90	2330	C	725	903.73	905.76	901.00
66018	1	84	Exptl	-240	2090	B	419	915.42	917.45	913.00
66018	1	85	Exptl	100	2190	D	583	926.58	928.62	924.00
66018	1	86	Exptl	-60	2130	C	334	936.33	938.36	934.00
66018	1	87	Exptl	-260	1870	B	451	947.45	949.49	945.00
66018	1	88	Exptl	200	2070	B	540	957.54	959.56	955.00
66018	1	89	Exptl	210	2280	B	539	968.54	970.56	966.00
66018	1	90	Exptl	190	2470	B	647	978.65	980.67	976.00
66018	1	91	Exptl	-260	2210	B	756	989.76	991.79	987.00
66018	1	92	Exptl	200	2410	A	648	1000.65	1002.67	998.00
66018	1	93	Exptl	-240	2170	A	739	1012.74	1014.78	1010.00
66018	1	94	Exptl	-250	1920	A	660	1023.66	1025.69	1021.00
66018	1	95	Exptl	200	2120	A	801	1035.80	1037.83	1033.00
66018	1	96	Exptl	190	2310	A	838	1047.84	1049.87	1045.00
66018	1	97	Exptl	210	2520	A	454	1057.45	1059.48	1055.00
66018	1	98	Exptl	-40	2480	D	561	1068.56	1070.59	1066.00
66018	1	99	Exptl	-240	2240	B	670	1078.67	1080.70	1076.00
66018	1	100	Exptl	-250	1990	A	717	1090.72	1092.74	1088.00
