Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
66013	1	41	Exptl	-60	2500	D	1196	439.20	441.23	436.00
66013	1	42	Exptl	-60	2440	D	738	449.74	451.77	447.00
66013	1	43	Exptl	90	2530	D	872	461.87	463.91	459.00
66013	1	44	Exptl	110	2640	D	956	473.96	475.99	471.00
66013	1	45	Exptl	210	2850	B	705	483.71	485.74	481.00
66013	1	46	Exptl	-60	2790	C	626	495.63	497.67	493.00
66013	1	47	Exptl	210	3000	B	1336	507.34	509.37	504.00
66013	1	48	Exptl	-40	2960	D	1002	519.00	521.04	516.00
66013	1	49	Exptl	100	3060	D	1571	529.57	531.60	526.00
66013	1	50	Exptl	-40	3020	D	1222	541.22	543.26	538.00
66013	1	51	Exptl	0	3020	None	.	554.00	556.00	549.00
66013	1	52	Exptl	-50	2970	D	1005	564.01	566.04	561.00
66013	1	53	Exptl	-60	2910	D	995	574.00	576.03	571.00
66013	1	54	Exptl	90	3000	D	994	586.00	588.02	583.00
66013	1	55	Exptl	110	3110	D	855	595.86	597.90	593.00
66013	1	56	Exptl	-50	3060	C	1341	607.34	609.38	604.00
66013	1	57	Exptl	190	3250	A	867	616.87	618.90	614.00
66013	1	58	Exptl	100	3350	C	1150	629.15	631.18	626.00
66013	1	59	Exptl	-260	3090	B	1044	640.05	642.08	637.00
66013	1	60	Exptl	190	3280	B	937	650.94	652.98	648.00
66013	1	61	Exptl	110	3390	C	1170	663.17	665.20	660.00
66013	1	62	Exptl	-60	3330	D	1345	673.35	675.38	670.00
66013	1	63	Exptl	90	3420	D	1107	685.11	687.15	682.00
66013	1	64	Exptl	110	3530	D	985	696.99	699.02	694.00
66013	1	65	Exptl	-40	3490	C	971	707.97	710.00	705.00
66013	1	66	Exptl	200	3690	A	635	718.64	720.66	716.00
66013	1	67	Exptl	0	3690	None	.	732.00	734.00	727.00
66013	1	68	Exptl	-60	3630	C	995	740.00	742.02	737.00
66013	1	69	Exptl	-40	3590	D	749	749.75	751.78	747.00
66013	1	70	Exptl	100	3690	D	1910	760.91	762.95	757.00
66013	1	71	Exptl	-40	3650	D	653	770.65	772.69	768.00
66013	1	72	Exptl	-50	3600	D	1148	783.15	785.18	780.00
66013	1	73	Exptl	100	3700	D	750	792.75	794.78	790.00
66013	1	74	Exptl	-250	3450	B	725	804.73	806.76	802.00
66013	1	75	Exptl	-240	3210	B	979	814.98	817.02	812.00
66013	1	76	Exptl	200	3410	B	765	825.77	827.80	823.00
66013	1	77	Exptl	-40	3370	C	854	835.86	837.89	833.00
66013	1	78	Exptl	90	3460	C	897	847.90	849.93	845.00
66013	1	79	Exptl	90	3550	D	156	858.16	860.19	856.00
66013	1	80	Exptl	-50	3500	D	682	869.68	871.73	867.00
66013	1	81	Exptl	-260	3240	A	615	881.62	883.65	879.00
66013	1	82	Exptl	-240	3000	A	779	891.78	893.82	889.00
66013	1	83	Exptl	-250	2750	A	825	903.83	905.86	901.00
66013	1	84	Exptl	190	2940	A	1000	916.00	918.04	913.00
66013	1	85	Exptl	-240	2700	A	867	926.87	928.90	924.00
66013	1	86	Exptl	210	2910	A	708	936.71	938.74	934.00
66013	1	87	Exptl	-260	2650	A	941	947.94	949.98	945.00
66013	1	88	Exptl	210	2860	A	803	957.81	959.83	955.00
66013	1	89	Exptl	110	2970	D	1023	969.03	971.07	966.00
66013	1	90	Exptl	110	3080	C	814	978.82	980.86	976.00
66013	1	91	Exptl	190	3270	A	713	989.72	991.75	987.00
66013	1	92	Exptl	-40	3230	D	746	1000.75	1002.79	998.00
66013	1	93	Exptl	90	3320	D	800	1012.80	1014.84	1010.00
66013	1	94	Exptl	-60	3260	D	921	1023.92	1025.96	1021.00
66013	1	95	Exptl	-40	3220	D	1139	1036.14	1038.17	1033.00
66013	1	96	Exptl	110	3330	D	1479	1048.48	1050.51	1045.00
66013	1	97	Exptl	-50	3280	C	1138	1058.14	1060.18	1055.00
66013	1	98	Exptl	90	3370	C	1169	1069.17	1071.21	1066.00
66013	1	99	Exptl	210	3580	B	1486	1079.49	1081.52	1076.00
66013	1	100	Exptl	0	3580	None	.	1093.00	1095.00	1088.00
