Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
68019	1	32	Exptl	110	2540	C	563	340.56	342.59	338.00
68019	1	33	Exptl	90	2630	C	697	350.70	352.73	348.00
68019	1	34	Exptl	-60	2570	C	485	362.49	364.52	360.00
68019	1	35	Exptl	110	2680	C	526	372.53	374.56	370.00
68019	1	36	Exptl	-60	2620	C	532	383.53	385.56	381.00
68019	1	37	Exptl	-50	2570	C	383	394.38	396.41	392.00
68019	1	38	Exptl	100	2670	C	410	406.41	408.43	404.00
68019	1	39	Exptl	110	2780	C	690	417.69	419.72	415.00
68019	1	40	Exptl	-40	2740	C	736	427.74	429.76	425.00
68019	1	41	Exptl	-60	2680	C	454	438.45	440.49	436.00
68019	1	42	Exptl	-40	2640	C	352	449.35	451.39	447.00
68019	1	43	Exptl	90	2730	C	480	461.48	463.51	459.00
68019	1	44	Exptl	110	2840	C	654	473.65	475.68	471.00
68019	1	45	Exptl	-50	2790	C	705	483.71	485.73	481.00
68019	1	46	Exptl	90	2880	C	514	495.51	497.55	493.00
68019	1	47	Exptl	-60	2820	C	375	506.38	508.41	504.00
68019	1	48	Exptl	100	2920	C	483	518.48	520.52	516.00
68019	1	49	Exptl	110	3030	C	300	528.30	530.33	526.00
68019	1	50	Exptl	-40	2990	C	620	540.62	542.65	538.00
68019	1	51	Exptl	-60	2930	C	550	551.55	553.58	549.00
68019	1	52	Exptl	90	3020	C	369	563.37	565.40	561.00
68019	1	53	Exptl	-40	2980	C	434	573.43	575.46	571.00
68019	1	54	Exptl	-50	2930	C	261	585.26	587.28	583.00
68019	1	55	Exptl	-60	2870	C	424	595.42	597.46	593.00
68019	1	56	Exptl	90	2960	C	324	606.32	608.36	604.00
68019	1	57	Exptl	110	3070	C	478	616.48	618.50	614.00
68019	1	58	Exptl	90	3160	C	508	628.51	630.54	626.00
68019	1	59	Exptl	100	3260	C	312	639.31	641.34	637.00
68019	1	60	Exptl	-40	3220	C	406	650.41	652.44	648.00
68019	1	61	Exptl	-40	3180	C	385	662.39	664.41	660.00
68019	1	62	Exptl	-60	3120	C	487	672.49	674.52	670.00
68019	1	63	Exptl	90	3210	C	488	684.49	686.51	682.00
68019	1	64	Exptl	110	3320	C	798	696.80	698.83	694.00
68019	1	65	Exptl	110	3430	C	2292	709.29	711.33	705.00
68019	1	66	Exptl	-60	3370	C	401	718.40	720.43	716.00
68019	1	67	Exptl	-50	3320	C	308	729.31	731.34	727.00
68019	1	68	Exptl	100	3420	C	803	739.80	741.84	737.00
68019	1	69	Exptl	110	3530	C	735	749.74	751.76	747.00
68019	1	70	Exptl	-40	3490	C	262	759.26	761.28	757.00
68019	1	71	Exptl	-60	3430	C	320	770.32	772.35	768.00
68019	1	72	Exptl	90	3520	C	265	782.27	784.29	780.00
68019	1	73	Exptl	-40	3480	C	381	792.38	794.41	790.00
68019	1	74	Exptl	110	3590	C	286	804.29	806.32	802.00
68019	1	75	Exptl	-50	3540	C	314	814.31	816.34	812.00
68019	1	76	Exptl	90	3630	C	287	825.29	827.31	823.00
68019	1	77	Exptl	-60	3570	C	640	835.64	837.67	833.00
68019	1	78	Exptl	90	3660	C	317	847.32	849.34	845.00
68019	1	79	Exptl	-40	3620	C	285	858.29	860.32	856.00
68019	1	80	Exptl	100	3720	C	272	869.27	871.30	867.00
68019	1	81	Exptl	-40	3680	C	317	881.32	883.34	879.00
68019	1	82	Exptl	110	3790	C	317	891.32	893.35	889.00
68019	1	83	Exptl	90	3880	C	548	903.55	905.58	901.00
68019	1	84	Exptl	-60	3820	C	610	915.61	917.63	913.00
68019	1	85	Exptl	110	3930	C	265	926.27	928.30	924.00
68019	1	86	Exptl	-60	3870	C	311	936.31	938.34	934.00
68019	1	87	Exptl	-50	3820	C	308	947.31	949.34	945.00
68019	1	88	Exptl	90	3910	C	300	957.30	959.33	955.00
68019	1	89	Exptl	-40	3870	C	265	968.27	970.29	966.00
68019	1	90	Exptl	100	3970	C	325	978.33	980.35	976.00
68019	1	91	Exptl	-40	3930	C	297	989.30	991.33	987.00
68019	1	92	Exptl	110	4040	C	446	1000.45	1002.47	998.00
68019	1	93	Exptl	90	4130	C	285	1012.29	1014.32	1010.00
68019	1	94	Exptl	-60	4070	C	427	1023.43	1025.45	1021.00
68019	1	95	Exptl	110	4180	C	329	1035.33	1037.36	1033.00
68019	1	96	Exptl	-60	4120	C	300	1047.30	1049.33	1045.00
68019	1	97	Exptl	-50	4070	C	290	1057.29	1059.33	1055.00
68019	1	98	Exptl	100	4170	C	298	1068.30	1070.32	1066.00
68019	1	99	Exptl	110	4280	C	292	1078.29	1080.31	1076.00
68019	1	100	Exptl	-40	4240	C	271	1090.27	1092.30	1088.00
