Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
67008	1	48	Exptl	-50	2390	C	734	518.74	520.77	516.00
67008	1	49	Exptl	90	2480	C	1131	529.13	531.16	526.00
67008	1	50	Exptl	-60	2420	C	766	540.77	542.80	538.00
67008	1	51	Exptl	90	2510	D	1645	552.65	554.69	549.00
67008	1	52	Exptl	100	2610	C	741	563.74	565.77	561.00
67008	1	53	Exptl	110	2720	D	767	573.77	575.79	571.00
67008	1	54	Exptl	110	2830	C	553	585.55	587.58	583.00
67008	1	55	Exptl	-40	2790	D	1086	596.09	598.13	593.00
67008	1	56	Exptl	100	2890	D	510	606.51	608.54	604.00
67008	1	57	Exptl	-40	2850	D	598	616.60	618.63	614.00
67008	1	58	Exptl	-40	2810	C	670	628.67	630.70	626.00
67008	1	59	Exptl	-50	2760	D	594	639.60	641.64	637.00
67008	1	60	Exptl	-60	2700	D	604	650.61	652.64	648.00
67008	1	61	Exptl	-60	2640	C	715	662.72	664.74	660.00
67008	1	62	Exptl	90	2730	D	332	672.33	674.36	670.00
67008	1	63	Exptl	90	2820	C	540	684.54	686.57	682.00
67008	1	64	Exptl	-40	2780	C	543	696.54	698.58	694.00
67008	1	65	Exptl	110	2890	D	595	707.60	709.63	705.00
67008	1	66	Exptl	-60	2830	D	382	718.38	720.43	716.00
67008	1	67	Exptl	-50	2780	C	321	729.32	731.36	727.00
67008	1	68	Exptl	-60	2720	C	371	739.37	741.40	737.00
67008	1	69	Exptl	90	2810	D	547	749.55	751.59	747.00
67008	1	70	Exptl	90	2900	C	809	759.81	761.85	757.00
67008	1	71	Exptl	110	3010	C	684	770.69	772.72	768.00
67008	1	72	Exptl	110	3120	D	420	782.42	784.45	780.00
67008	1	73	Exptl	-40	3080	D	356	792.36	794.39	790.00
67008	1	74	Exptl	90	3170	C	677	804.68	806.72	802.00
67008	1	75	Exptl	100	3270	C	783	814.78	816.81	812.00
67008	1	76	Exptl	100	3370	D	543	825.54	827.58	823.00
67008	1	77	Exptl	-40	3330	C	572	835.57	837.60	833.00
67008	1	78	Exptl	-40	3290	D	768	847.77	849.81	845.00
67008	1	79	Exptl	-40	3250	C	520	858.52	860.55	856.00
67008	1	80	Exptl	-50	3200	D	824	869.83	871.86	867.00
67008	1	81	Exptl	-60	3140	C	532	881.53	883.56	879.00
67008	1	82	Exptl	100	3240	D	556	891.56	893.58	889.00
67008	1	83	Exptl	90	3330	D	752	903.75	905.79	901.00
67008	1	84	Exptl	90	3420	C	320	915.32	917.36	913.00
67008	1	85	Exptl	-50	3370	D	475	926.48	928.51	924.00
67008	1	86	Exptl	110	3480	C	330	936.33	938.37	934.00
67008	1	87	Exptl	110	3590	D	613	947.61	949.65	945.00
67008	1	88	Exptl	110	3700	C	713	957.71	959.74	955.00
67008	1	89	Exptl	-60	3640	C	619	968.62	970.66	966.00
67008	1	90	Exptl	-40	3600	D	399	978.40	980.43	976.00
67008	1	91	Exptl	210	3810	A	340	989.34	991.38	987.00
67008	1	92	Exptl	-50	3760	C	477	1000.48	1002.51	998.00
67008	1	93	Exptl	90	3850	D	297	1012.30	1014.34	1010.00
67008	1	94	Exptl	210	4060	B	501	1023.50	1025.54	1021.00
67008	1	95	Exptl	100	4160	C	622	1035.62	1037.66	1033.00
67008	1	96	Exptl	-60	4100	D	364	1047.37	1049.40	1045.00
67008	1	97	Exptl	110	4210	C	854	1057.86	1059.89	1055.00
67008	1	98	Exptl	-40	4170	D	657	1068.66	1070.69	1066.00
67008	1	99	Exptl	-40	4130	C	440	1078.44	1080.48	1076.00
67008	1	100	Exptl	110	4240	D	676	1090.68	1092.70	1088.00
