Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
68009	1	30	Exptl	-240	2510	A	516	320.52	322.54	318.00
68009	1	31	Exptl	-250	2260	B	274	330.27	332.30	328.00
68009	1	32	Exptl	90	2350	C	645	340.65	342.68	338.00
68009	1	33	Exptl	-240	2110	B	335	350.34	352.37	348.00
68009	1	34	Exptl	-60	2050	D	590	362.59	364.62	360.00
68009	1	35	Exptl	-240	1810	A	634	372.63	374.67	370.00
68009	1	36	Exptl	190	2000	A	400	383.40	385.43	381.00
68009	1	37	Exptl	200	2200	B	375	394.38	396.41	392.00
68009	1	38	Exptl	-60	2140	C	540	406.54	408.57	404.00
68009	1	39	Exptl	-40	2100	D	345	417.35	419.38	415.00
68009	1	40	Exptl	210	2310	A	503	427.50	429.52	425.00
68009	1	41	Exptl	210	2520	B	355	438.36	440.39	436.00
68009	1	42	Exptl	110	2630	C	464	449.46	451.49	447.00
68009	1	43	Exptl	110	2740	D	374	461.37	463.41	459.00
68009	1	44	Exptl	-60	2680	C	394	473.39	475.42	471.00
68009	1	45	Exptl	-260	2420	A	350	483.35	485.38	481.00
68009	1	46	Exptl	-50	2370	C	1263	496.26	498.29	493.00
68009	1	47	Exptl	190	2560	B	1267	507.27	509.30	504.00
68009	1	48	Exptl	-260	2300	B	247	518.25	520.27	516.00
68009	1	49	Exptl	100	2400	C	349	528.35	530.38	526.00
68009	1	50	Exptl	-60	2340	D	418	540.42	542.45	538.00
68009	1	51	Exptl	210	2550	A	292	551.29	553.32	549.00
68009	1	52	Exptl	-260	2290	B	405	563.41	565.44	561.00
68009	1	53	Exptl	190	2480	A	442	573.44	575.46	571.00
68009	1	54	Exptl	110	2590	C	367	585.37	587.40	583.00
68009	1	55	Exptl	200	2790	A	371	595.37	597.39	593.00
68009	1	56	Exptl	-40	2750	C	334	606.33	608.36	604.00
68009	1	57	Exptl	-260	2490	A	366	616.37	618.40	614.00
68009	1	58	Exptl	-60	2430	C	276	628.28	630.31	626.00
68009	1	59	Exptl	-240	2190	B	556	639.56	641.59	637.00
68009	1	60	Exptl	90	2280	D	588	650.59	652.62	648.00
68009	1	61	Exptl	210	2490	B	537	662.54	664.56	660.00
68009	1	62	Exptl	-250	2240	B	.	672.00	674.03	670.00
68009	1	63	Exptl	-40	2200	C	643	684.64	686.68	682.00
68009	1	64	Exptl	-240	1960	A	228	696.23	698.26	694.00
68009	1	65	Exptl	-250	1710	A	262	707.26	709.30	705.00
68009	1	66	Exptl	190	1900	B	249	718.25	720.28	716.00
68009	1	67	Exptl	90	1990	C	966	729.97	732.00	727.00
68009	1	68	Exptl	190	2180	A	499	739.50	741.52	737.00
68009	1	69	Exptl	-240	1940	B	507	749.51	751.53	747.00
68009	1	70	Exptl	110	2050	C	389	759.39	761.42	757.00
68009	1	71	Exptl	110	2160	D	372	770.37	772.40	768.00
68009	1	72	Exptl	0	2160	None	.	785.00	787.00	780.00
68009	1	73	Exptl	-240	1920	A	492	792.49	794.52	790.00
68009	1	74	Exptl	-260	1660	B	345	804.35	806.37	802.00
68009	1	75	Exptl	210	1870	A	283	814.28	816.31	812.00
68009	1	76	Exptl	200	2070	B	436	825.44	827.46	823.00
68009	1	77	Exptl	-50	2020	C	420	835.42	837.45	833.00
68009	1	78	Exptl	-260	1760	A	322	847.32	849.36	845.00
68009	1	79	Exptl	210	1970	B	312	858.31	860.34	856.00
68009	1	80	Exptl	190	2160	B	428	869.43	871.46	867.00
68009	1	81	Exptl	210	2370	A	353	881.35	883.38	879.00
68009	1	82	Exptl	190	2560	A	1206	892.21	894.23	889.00
68009	1	83	Exptl	-260	2300	A	2269	905.27	907.29	901.00
68009	1	84	Exptl	-260	2040	B	395	915.40	917.42	913.00
68009	1	85	Exptl	-240	1800	B	701	926.70	928.73	924.00
68009	1	86	Exptl	200	2000	A	370	936.37	938.41	934.00
68009	1	87	Exptl	-240	1760	A	329	947.33	949.36	945.00
68009	1	88	Exptl	-250	1510	A	272	957.27	959.30	955.00
68009	1	89	Exptl	200	1710	A	259	968.26	970.29	966.00
68009	1	90	Exptl	190	1900	A	310	978.31	980.34	976.00
68009	1	91	Exptl	210	2110	B	335	989.34	991.37	987.00
68009	1	92	Exptl	-250	1860	B	379	1000.38	1002.40	998.00
68009	1	93	Exptl	190	2050	B	391	1012.39	1014.42	1010.00
68009	1	94	Exptl	90	2140	C	377	1023.38	1025.41	1021.00
68009	1	95	Exptl	-60	2080	C	2263	1037.26	1039.29	1033.00
68009	1	96	Exptl	-60	2020	D	296	1047.30	1049.32	1045.00
68009	1	97	Exptl	210	2230	A	345	1057.35	1059.38	1055.00
68009	1	98	Exptl	-250	1980	A	296	1068.30	1070.33	1066.00
68009	1	99	Exptl	-240	1740	A	374	1078.37	1080.40	1076.00
68009	1	100	Exptl	-260	1480	A	217	1090.22	1092.24	1088.00
