Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
66007	1	31	Exptl	190	2160	A	928	330.93	332.96	328.00
66007	1	32	Exptl	-40	2120	D	1045	341.05	343.08	338.00
66007	1	33	Exptl	90	2210	C	797	350.80	352.82	348.00
66007	1	34	Exptl	-240	1970	B	814	362.81	364.85	360.00
66007	1	35	Exptl	-60	1910	C	1021	373.02	375.06	370.00
66007	1	36	Exptl	110	2020	C	843	383.84	385.87	381.00
66007	1	37	Exptl	-60	1960	C	1014	395.01	397.04	392.00
66007	1	38	Exptl	210	2170	A	1007	407.01	409.04	404.00
66007	1	39	Exptl	-50	2120	C	699	417.70	419.72	415.00
66007	1	40	Exptl	-260	1860	A	554	427.55	429.58	425.00
66007	1	41	Exptl	200	2060	B	583	438.58	440.61	436.00
66007	1	42	Exptl	90	2150	D	732	449.73	451.76	447.00
66007	1	43	Exptl	210	2360	B	945	461.95	463.97	459.00
66007	1	44	Exptl	-60	2300	D	918	473.92	475.94	471.00
66007	1	45	Exptl	190	2490	B	746	483.75	485.78	481.00
66007	1	46	Exptl	210	2700	A	1710	496.71	498.74	493.00
66007	1	47	Exptl	-260	2440	B	918	506.92	508.95	504.00
66007	1	48	Exptl	100	2540	C	727	518.73	520.76	516.00
66007	1	49	Exptl	-40	2500	D	747	528.75	530.78	526.00
66007	1	50	Exptl	110	2610	C	652	540.65	542.69	538.00
66007	1	51	Exptl	190	2800	A	559	551.56	553.59	549.00
66007	1	52	Exptl	-40	2760	C	775	563.78	565.81	561.00
66007	1	53	Exptl	200	2960	A	1374	574.37	576.41	571.00
66007	1	54	Exptl	-260	2700	B	780	585.78	587.81	583.00
66007	1	55	Exptl	-60	2640	C	655	595.66	597.68	593.00
66007	1	56	Exptl	110	2750	D	1456	607.46	609.49	604.00
66007	1	57	Exptl	-260	2490	A	715	616.72	618.74	614.00
66007	1	58	Exptl	-60	2430	D	675	628.68	630.70	626.00
66007	1	59	Exptl	-240	2190	B	522	639.52	641.54	637.00
66007	1	60	Exptl	-240	1950	A	686	650.69	652.71	648.00
66007	1	61	Exptl	-40	1910	C	798	662.80	664.83	660.00
66007	1	62	Exptl	90	2000	D	692	672.69	674.73	670.00
66007	1	63	Exptl	110	2110	D	600	684.60	686.63	682.00
66007	1	64	Exptl	90	2200	C	536	696.54	698.57	694.00
66007	1	65	Exptl	210	2410	B	866	707.87	709.90	705.00
66007	1	66	Exptl	-250	2160	A	874	718.87	720.90	716.00
66007	1	67	Exptl	190	2350	A	803	729.80	731.83	727.00
66007	1	68	Exptl	-250	2100	B	964	739.96	741.99	737.00
66007	1	69	Exptl	-60	2040	D	2139	751.14	753.16	747.00
66007	1	70	Exptl	-240	1800	A	699	759.70	761.72	757.00
66007	1	71	Exptl	110	1910	C	686	770.69	772.72	768.00
66007	1	72	Exptl	-50	1860	C	922	782.92	784.95	780.00
66007	1	73	Exptl	90	1950	C	610	792.61	794.64	790.00
66007	1	74	Exptl	210	2160	A	528	804.53	806.56	802.00
66007	1	75	Exptl	-60	2100	C	751	814.75	816.78	812.00
66007	1	76	Exptl	-260	1840	A	932	825.93	827.97	823.00
66007	1	77	Exptl	210	2050	A	842	835.84	837.88	833.00
66007	1	78	Exptl	100	2150	C	628	847.63	849.66	845.00
66007	1	79	Exptl	190	2340	A	530	858.53	860.56	856.00
66007	1	80	Exptl	110	2450	C	749	869.75	871.78	867.00
66007	1	81	Exptl	190	2640	B	834	881.83	883.87	879.00
66007	1	82	Exptl	-60	2580	D	567	891.57	893.59	889.00
66007	1	83	Exptl	-240	2340	B	859	903.86	905.88	901.00
66007	1	84	Exptl	-260	2080	A	705	915.71	917.74	913.00
66007	1	85	Exptl	200	2280	A	1071	927.07	929.11	924.00
66007	1	86	Exptl	-240	2040	A	964	936.96	939.00	934.00
66007	1	87	Exptl	-260	1780	B	1106	948.11	950.13	945.00
66007	1	88	Exptl	-40	1740	C	745	957.75	959.77	955.00
66007	1	89	Exptl	-60	1680	C	911	968.91	970.93	966.00
66007	1	90	Exptl	-250	1430	A	901	978.90	980.93	976.00
66007	1	91	Exptl	90	1520	D	1444	990.44	992.48	987.00
66007	1	92	Exptl	110	1630	D	808	1000.81	1002.84	998.00
66007	1	93	Exptl	200	1830	A	495	1012.50	1014.53	1010.00
66007	1	94	Exptl	190	2020	A	761	1023.76	1025.79	1021.00
66007	1	95	Exptl	200	2220	B	1489	1036.49	1038.52	1033.00
66007	1	96	Exptl	210	2430	B	1071	1048.07	1050.11	1045.00
66007	1	97	Exptl	90	2520	C	858	1057.86	1059.88	1055.00
66007	1	98	Exptl	-40	2480	C	562	1068.56	1070.59	1066.00
66007	1	99	Exptl	-40	2440	D	876	1078.88	1080.90	1076.00
66007	1	100	Exptl	100	2540	D	671	1090.67	1092.69	1088.00
