Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
66003	1	1	Exptl	190	2190	B	2114	4.11	6.14	0.00
66003	1	2	Exptl	100	2290	D	2314	14.32	16.35	10.00
66003	1	3	Exptl	0	2290	None	.	27.00	29.00	22.00
66003	1	4	Exptl	90	2380	C	1287	37.29	39.32	34.00
66003	1	5	Exptl	-240	2140	B	1234	48.23	50.26	45.00
66003	1	6	Exptl	200	2340	B	825	58.83	60.85	56.00
66003	1	7	Exptl	90	2430	D	919	69.92	71.95	67.00
66003	1	8	Exptl	200	2630	A	761	79.76	81.79	77.00
66003	1	9	Exptl	-40	2590	C	842	89.84	91.87	87.00
66003	1	10	Exptl	-260	2330	B	842	99.84	101.87	97.00
66003	1	11	Exptl	210	2540	B	837	110.84	112.87	108.00
66003	1	12	Exptl	210	2750	B	616	122.62	124.64	120.00
66003	1	13	Exptl	-50	2700	D	1459	135.46	137.49	132.00
66003	1	14	Exptl	100	2800	C	582	145.58	147.62	143.00
66003	1	15	Exptl	110	2910	D	754	156.76	158.78	154.00
66003	1	16	Exptl	190	3100	A	590	168.59	170.62	166.00
66003	1	17	Exptl	-40	3060	C	800	178.80	180.83	176.00
66003	1	18	Exptl	-260	2800	B	1094	190.09	192.13	187.00
66003	1	19	Exptl	190	2990	B	542	199.54	201.57	197.00
66003	1	20	Exptl	-250	2740	B	549	211.55	213.57	209.00
66003	1	21	Exptl	-240	2500	B	629	221.63	223.67	219.00
66003	1	22	Exptl	-250	2250	A	816	232.82	234.85	230.00
66003	1	23	Exptl	200	2450	B	884	244.88	246.91	242.00
66003	1	24	Exptl	210	2660	B	622	254.62	256.65	252.00
66003	1	25	Exptl	210	2870	A	1093	265.09	267.12	262.00
66003	1	26	Exptl	110	2980	C	592	275.59	277.62	273.00
66003	1	27	Exptl	90	3070	C	460	287.46	289.49	285.00
66003	1	28	Exptl	-40	3030	D	958	297.96	299.99	295.00
66003	1	29	Exptl	-240	2790	A	663	309.66	311.69	307.00
66003	1	30	Exptl	-260	2530	A	585	320.59	322.62	318.00
66003	1	31	Exptl	190	2720	A	480	330.48	332.51	328.00
66003	1	32	Exptl	-260	2460	A	678	340.68	342.70	338.00
66003	1	33	Exptl	0	2460	None	.	353.00	355.00	348.00
66003	1	34	Exptl	210	2670	A	590	362.59	364.62	360.00
66003	1	35	Exptl	-60	2610	C	1294	373.29	375.33	370.00
66003	1	36	Exptl	110	2720	C	575	383.58	385.61	381.00
66003	1	37	Exptl	90	2810	D	615	394.62	396.64	392.00
66003	1	38	Exptl	-60	2750	C	1074	407.07	409.10	404.00
66003	1	39	Exptl	-50	2700	C	539	417.54	419.56	415.00
66003	1	40	Exptl	100	2800	C	866	427.87	429.89	425.00
66003	1	41	Exptl	110	2910	C	1389	439.39	441.42	436.00
66003	1	42	Exptl	-60	2850	D	886	449.89	451.92	447.00
66003	1	43	Exptl	-40	2810	D	748	461.75	463.77	459.00
66003	1	44	Exptl	110	2920	D	688	473.69	475.71	471.00
66003	1	45	Exptl	190	3110	B	778	483.78	485.80	481.00
66003	1	46	Exptl	-40	3070	C	1320	496.32	498.35	493.00
66003	1	47	Exptl	-60	3010	C	786	506.79	508.81	504.00
66003	1	48	Exptl	-40	2970	C	592	518.59	520.61	516.00
66003	1	49	Exptl	90	3060	C	641	528.64	530.67	526.00
66003	1	50	Exptl	-60	3000	D	992	540.99	543.01	538.00
66003	1	51	Exptl	90	3090	D	634	551.63	553.66	549.00
66003	1	52	Exptl	-240	2850	A	574	563.57	565.60	561.00
66003	1	53	Exptl	-240	2610	A	561	573.56	575.59	571.00
66003	1	54	Exptl	190	2800	A	733	585.73	587.76	583.00
66003	1	55	Exptl	210	3010	A	674	595.67	597.71	593.00
66003	1	56	Exptl	110	3120	C	826	606.83	608.86	604.00
66003	1	57	Exptl	110	3230	D	798	616.80	618.83	614.00
66003	1	58	Exptl	-260	2970	B	425	628.43	630.45	626.00
66003	1	59	Exptl	-260	2710	B	488	639.49	641.52	637.00
66003	1	60	Exptl	-240	2470	B	492	650.49	652.51	648.00
66003	1	61	Exptl	210	2680	B	599	662.60	664.62	660.00
66003	1	62	Exptl	-250	2430	B	809	672.81	674.83	670.00
66003	1	63	Exptl	190	2620	B	633	684.63	686.67	682.00
66003	1	64	Exptl	-60	2560	D	818	696.82	698.84	694.00
66003	1	65	Exptl	-60	2500	D	495	707.50	709.52	705.00
66003	1	66	Exptl	90	2590	D	499	718.50	720.52	716.00
66003	1	67	Exptl	110	2700	D	512	729.51	731.54	727.00
66003	1	68	Exptl	-50	2650	C	950	739.95	741.98	737.00
66003	1	69	Exptl	90	2740	C	814	749.81	751.84	747.00
66003	1	70	Exptl	-40	2700	D	633	759.63	761.66	757.00
66003	1	71	Exptl	100	2800	D	821	770.82	772.85	768.00
66003	1	72	Exptl	-40	2760	D	1352	783.35	785.39	780.00
66003	1	73	Exptl	-50	2710	D	1048	793.05	795.08	790.00
66003	1	74	Exptl	-60	2650	D	618	804.62	806.65	802.00
66003	1	75	Exptl	90	2740	D	729	814.73	816.76	812.00
66003	1	76	Exptl	0	2740	None	.	828.00	830.00	823.00
66003	1	77	Exptl	-60	2680	C	483	835.48	837.51	833.00
66003	1	78	Exptl	100	2780	C	701	847.70	849.74	845.00
66003	1	79	Exptl	110	2890	D	899	858.90	860.94	856.00
66003	1	80	Exptl	110	3000	C	685	869.69	871.72	867.00
66003	1	81	Exptl	-240	2760	B	800	881.80	883.82	879.00
66003	1	82	Exptl	-260	2500	B	503	891.50	893.53	889.00
66003	1	83	Exptl	200	2700	B	459	903.46	905.49	901.00
66003	1	84	Exptl	210	2910	B	457	915.46	917.49	913.00
66003	1	85	Exptl	-40	2870	C	557	926.56	928.59	924.00
66003	1	86	Exptl	-60	2810	C	661	936.66	938.68	934.00
66003	1	87	Exptl	90	2900	C	683	947.68	949.72	945.00
66003	1	88	Exptl	-40	2860	C	911	957.91	959.94	955.00
66003	1	89	Exptl	-50	2810	C	435	968.44	970.47	966.00
66003	1	90	Exptl	-60	2750	C	382	978.38	980.41	976.00
66003	1	91	Exptl	90	2840	C	754	989.75	991.78	987.00
66003	1	92	Exptl	-60	2780	D	994	1000.99	1003.03	998.00
66003	1	93	Exptl	90	2870	D	1187	1013.19	1015.22	1010.00
66003	1	94	Exptl	-260	2610	A	441	1023.44	1025.46	1021.00
66003	1	95	Exptl	210	2820	A	731	1035.73	1037.76	1033.00
66003	1	96	Exptl	110	2930	C	570	1047.57	1049.59	1045.00
66003	1	97	Exptl	110	3040	D	542	1057.54	1059.57	1055.00
66003	1	98	Exptl	90	3130	C	720	1068.72	1070.75	1066.00
66003	1	99	Exptl	-40	3090	D	1208	1079.21	1081.23	1076.00
66003	1	100	Exptl	100	3190	D	491	1090.49	1092.51	1088.00
