Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
66010	1	1	Exptl	200	2200	A	1809	3.81	5.84	0.00
66010	1	2	Exptl	190	2390	A	718	12.72	14.74	10.00
66010	1	3	Exptl	90	2480	C	990	24.99	27.02	22.00
66010	1	4	Exptl	-250	2230	A	707	36.71	38.74	34.00
66010	1	5	Exptl	100	2330	D	625	47.63	49.65	45.00
66010	1	6	Exptl	90	2420	D	971	58.97	61.00	56.00
66010	1	7	Exptl	-40	2380	C	669	69.67	71.70	67.00
66010	1	8	Exptl	210	2590	A	469	79.47	81.51	77.00
66010	1	9	Exptl	-240	2350	A	1535	90.54	92.57	87.00
66010	1	10	Exptl	-50	2300	D	892	99.89	101.93	97.00
66010	1	11	Exptl	-260	2040	A	537	110.54	112.57	108.00
66010	1	12	Exptl	190	2230	B	502	122.50	124.53	120.00
66010	1	13	Exptl	-240	1990	B	696	134.70	136.72	132.00
66010	1	14	Exptl	100	2090	C	557	145.56	147.58	143.00
66010	1	15	Exptl	-40	2050	C	764	156.76	158.80	154.00
66010	1	16	Exptl	200	2250	B	417	168.42	170.45	166.00
66010	1	17	Exptl	110	2360	D	807	178.81	180.83	176.00
66010	1	18	Exptl	-40	2320	D	696	189.70	191.73	187.00
66010	1	19	Exptl	-260	2060	B	660	199.66	201.69	197.00
66010	1	20	Exptl	190	2250	A	1131	212.13	214.16	209.00
66010	1	21	Exptl	90	2340	D	437	221.44	223.47	219.00
66010	1	22	Exptl	-60	2280	D	694	232.69	234.72	230.00
66010	1	23	Exptl	110	2390	C	737	244.74	246.77	242.00
66010	1	24	Exptl	90	2480	C	967	254.97	257.00	252.00
66010	1	25	Exptl	-40	2440	D	1121	265.12	267.14	262.00
66010	1	26	Exptl	-60	2380	C	298	275.30	277.34	273.00
66010	1	27	Exptl	110	2490	C	299	287.30	289.32	285.00
66010	1	28	Exptl	-60	2430	C	663	297.66	299.69	295.00
66010	1	29	Exptl	-260	2170	A	473	309.47	311.51	307.00
66010	1	30	Exptl	-50	2120	C	595	320.60	322.62	318.00
66010	1	31	Exptl	210	2330	B	965	330.97	333.00	328.00
66010	1	32	Exptl	110	2440	D	342	340.34	342.37	338.00
66010	1	33	Exptl	100	2540	C	535	350.54	352.56	348.00
66010	1	34	Exptl	-60	2480	D	252	362.25	364.28	360.00
66010	1	35	Exptl	110	2590	C	337	372.34	374.36	370.00
66010	1	36	Exptl	-40	2550	C	1253	384.25	386.28	381.00
66010	1	37	Exptl	-60	2490	C	736	394.74	396.76	392.00
66010	1	38	Exptl	90	2580	D	279	406.28	408.31	404.00
66010	1	39	Exptl	-40	2540	C	544	417.54	419.58	415.00
66010	1	40	Exptl	110	2650	D	598	427.60	429.62	425.00
66010	1	41	Exptl	90	2740	C	565	438.57	440.59	436.00
66010	1	42	Exptl	110	2850	C	358	449.36	451.39	447.00
66010	1	43	Exptl	-60	2790	D	444	461.45	463.48	459.00
66010	1	44	Exptl	-60	2730	D	471	473.47	475.50	471.00
66010	1	45	Exptl	-50	2680	C	499	483.50	485.52	481.00
66010	1	46	Exptl	90	2770	C	596	495.60	497.63	493.00
66010	1	47	Exptl	-60	2710	C	552	506.55	508.58	504.00
66010	1	48	Exptl	90	2800	D	879	518.88	520.90	516.00
66010	1	49	Exptl	210	3010	B	914	528.91	530.95	526.00
66010	1	50	Exptl	110	3120	D	864	540.86	542.90	538.00
66010	1	51	Exptl	100	3220	C	736	551.74	553.77	549.00
66010	1	52	Exptl	-40	3180	D	440	563.44	565.47	561.00
66010	1	53	Exptl	210	3390	A	1320	574.32	576.35	571.00
66010	1	54	Exptl	110	3500	C	470	585.47	587.50	583.00
66010	1	55	Exptl	-40	3460	C	991	595.99	598.01	593.00
66010	1	56	Exptl	-260	3200	B	335	606.34	608.36	604.00
66010	1	57	Exptl	-240	2960	A	755	616.76	618.78	614.00
66010	1	58	Exptl	-60	2900	C	400	628.40	630.42	626.00
66010	1	59	Exptl	100	3000	D	591	639.59	641.62	637.00
66010	1	60	Exptl	90	3090	C	942	650.94	652.97	648.00
66010	1	61	Exptl	-240	2850	A	520	662.52	664.54	660.00
66010	1	62	Exptl	-40	2810	D	864	672.86	674.89	670.00
66010	1	63	Exptl	-40	2770	C	367	684.37	686.39	682.00
66010	1	64	Exptl	-50	2720	C	406	696.41	698.43	694.00
66010	1	65	Exptl	-50	2670	D	772	707.77	709.80	705.00
66010	1	66	Exptl	-60	2610	C	413	718.41	720.44	716.00
66010	1	67	Exptl	190	2800	B	341	729.34	731.37	727.00
66010	1	68	Exptl	90	2890	C	385	739.39	741.42	737.00
66010	1	69	Exptl	-60	2830	D	376	749.38	751.41	747.00
66010	1	70	Exptl	110	2940	C	567	759.57	761.60	757.00
66010	1	71	Exptl	90	3030	C	729	770.73	772.75	768.00
66010	1	72	Exptl	90	3120	D	577	782.58	784.61	780.00
66010	1	73	Exptl	100	3220	C	708	792.71	794.73	790.00
66010	1	74	Exptl	110	3330	D	416	804.42	806.45	802.00
66010	1	75	Exptl	-40	3290	C	497	814.50	816.53	812.00
66010	1	76	Exptl	-60	3230	D	282	825.28	827.31	823.00
66010	1	77	Exptl	-40	3190	C	486	835.49	837.52	833.00
66010	1	78	Exptl	90	3280	D	280	847.28	849.31	845.00
66010	1	79	Exptl	-60	3220	C	469	858.47	860.51	856.00
66010	1	80	Exptl	190	3410	A	444	869.44	871.47	867.00
66010	1	81	Exptl	90	3500	C	637	881.64	883.66	879.00
66010	1	82	Exptl	110	3610	D	339	891.34	893.37	889.00
66010	1	83	Exptl	110	3720	C	487	903.49	905.53	901.00
66010	1	84	Exptl	-40	3680	D	760	915.76	917.78	913.00
66010	1	85	Exptl	210	3890	A	575	926.58	928.60	924.00
66010	1	86	Exptl	110	4000	C	581	936.58	938.61	934.00
66010	1	87	Exptl	-60	3940	C	342	947.34	949.37	945.00
66010	1	88	Exptl	100	4040	D	402	957.40	959.43	955.00
66010	1	89	Exptl	-50	3990	C	409	968.41	970.44	966.00
66010	1	90	Exptl	-260	3730	A	447	978.45	980.49	976.00
66010	1	91	Exptl	100	3830	C	346	989.35	991.38	987.00
66010	1	92	Exptl	110	3940	C	553	1000.55	1002.58	998.00
66010	1	93	Exptl	-40	3900	C	481	1012.48	1014.51	1010.00
66010	1	94	Exptl	-40	3860	D	297	1023.30	1025.32	1021.00
66010	1	95	Exptl	-50	3810	D	318	1035.32	1037.34	1033.00
66010	1	96	Exptl	-250	3560	B	409	1047.41	1049.43	1045.00
66010	1	97	Exptl	-60	3500	C	360	1057.36	1059.39	1055.00
66010	1	98	Exptl	210	3710	A	465	1068.47	1070.49	1066.00
66010	1	99	Exptl	100	3810	D	473	1078.47	1080.50	1076.00
66010	1	100	Exptl	90	3900	C	777	1090.78	1092.81	1088.00
