Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
68004000	1	60	Exptl	210	2870	A	542	650.54	652.57	648.00
68004000	1	61	Exptl	-260	2610	B	703	662.71	664.75	660.00
68004000	1	62	Exptl	90	2700	C	1579	673.58	675.61	670.00
68004000	1	63	Exptl	-60	2640	D	1508	685.51	687.55	682.00
68004000	1	64	Exptl	190	2830	A	582	696.58	698.62	694.00
68004000	1	65	Exptl	-240	2590	B	1563	708.57	710.61	705.00
68004000	1	66	Exptl	-60	2530	C	813	718.82	720.85	716.00
68004000	1	67	Exptl	-60	2470	D	2211	731.21	733.24	727.00
68004000	1	68	Exptl	200	2670	A	702	739.70	741.74	737.00
68004000	1	69	Exptl	-260	2410	A	762	749.76	751.80	747.00
68004000	1	70	Exptl	210	2620	B	567	759.57	761.60	757.00
68004000	1	71	Exptl	100	2720	C	1155	771.16	773.19	768.00
68004000	1	72	Exptl	90	2810	D	1282	783.28	785.31	780.00
68004000	1	73	Exptl	-240	2570	A	804	792.81	794.83	790.00
68004000	1	74	Exptl	-250	2320	B	2749	806.75	808.79	802.00
68004000	1	75	Exptl	110	2430	C	813	814.82	816.85	812.00
68004000	1	76	Exptl	110	2540	D	1142	826.14	828.18	823.00
68004000	1	77	Exptl	-250	2290	A	888	835.89	837.92	833.00
68004000	1	78	Exptl	190	2480	B	855	847.86	849.89	845.00
68004000	1	79	Exptl	-40	2440	C	1013	859.02	861.05	856.00
68004000	1	80	Exptl	-40	2400	D	1620	870.62	872.66	867.00
68004000	1	81	Exptl	190	2590	A	712	881.71	883.75	879.00
68004000	1	82	Exptl	-240	2350	B	828	891.83	893.86	889.00
68004000	1	83	Exptl	-60	2290	C	602	903.60	905.64	901.00
68004000	1	84	Exptl	100	2390	D	1025	916.03	918.05	913.00
68004000	1	85	Exptl	-240	2150	A	656	926.66	928.70	924.00
68004000	1	86	Exptl	-260	1890	B	731	936.73	938.76	934.00
68004000	1	87	Exptl	90	1980	C	1116	948.12	950.14	945.00
68004000	1	88	Exptl	-40	1940	C	1089	958.09	960.12	955.00
68004000	1	89	Exptl	-40	1900	D	1185	969.19	971.22	966.00
68004000	1	90	Exptl	210	2110	A	558	978.56	980.59	976.00
68004000	1	91	Exptl	200	2310	B	1193	990.19	992.22	987.00
68004000	1	92	Exptl	-50	2260	C	530	1000.53	1002.57	998.00
68004000	1	93	Exptl	-50	2210	D	922	1012.92	1014.96	1010.00
68004000	1	94	Exptl	-260	1950	A	605	1023.61	1025.64	1021.00
68004000	1	95	Exptl	210	2160	B	489	1035.49	1037.53	1033.00
68004000	1	96	Exptl	190	2350	B	1397	1048.40	1050.43	1045.00
68004000	1	97	Exptl	210	2560	A	1436	1058.44	1060.47	1055.00
68004000	1	98	Exptl	190	2750	A	1200	1069.20	1071.23	1066.00
68004000	1	99	Exptl	-60	2690	D	1589	1079.59	1081.63	1076.00
68004000	1	100	Exptl	-260	2430	B	1256	1091.26	1093.30	1088.00
