Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
67001	1	41	Exptl	100	2250	C	747	438.75	440.77	436.00
67001	1	42	Exptl	-40	2210	D	840	449.84	451.87	447.00
67001	1	43	Exptl	-260	1950	A	851	461.85	463.88	459.00
67001	1	44	Exptl	110	2060	C	707	473.71	475.74	471.00
67001	1	45	Exptl	200	2260	B	558	483.56	485.59	481.00
67001	1	46	Exptl	210	2470	A	1008	496.01	498.04	493.00
67001	1	47	Exptl	-40	2430	C	615	506.62	508.65	504.00
67001	1	48	Exptl	110	2540	D	577	518.58	520.60	516.00
67001	1	49	Exptl	190	2730	A	536	528.54	530.56	526.00
67001	1	50	Exptl	210	2940	B	532	540.53	542.57	538.00
67001	1	51	Exptl	-60	2880	C	698	551.70	553.73	549.00
67001	1	52	Exptl	-40	2840	C	704	563.70	565.76	561.00
67001	1	53	Exptl	200	3040	A	822	573.82	575.85	571.00
67001	1	54	Exptl	190	3230	B	843	585.84	587.88	583.00
67001	1	55	Exptl	-60	3170	D	815	595.82	597.85	593.00
67001	1	56	Exptl	-260	2910	A	678	606.68	608.71	604.00
67001	1	57	Exptl	-260	2650	B	826	616.83	618.85	614.00
67001	1	58	Exptl	90	2740	C	815	628.82	630.84	626.00
67001	1	59	Exptl	-240	2500	A	972	639.97	642.01	637.00
67001	1	60	Exptl	110	2610	C	862	650.86	652.89	648.00
67001	1	61	Exptl	90	2700	D	1209	663.21	665.23	660.00
67001	1	62	Exptl	0	2700	None	.	675.00	677.00	670.00
67001	1	63	Exptl	-260	2440	B	514	684.51	686.54	682.00
67001	1	64	Exptl	-50	2390	C	396	696.40	698.43	694.00
67001	1	65	Exptl	-250	2140	A	657	707.66	709.68	705.00
67001	1	66	Exptl	-240	1900	B	670	718.67	720.70	716.00
67001	1	67	Exptl	110	2010	D	592	729.59	731.61	727.00
67001	1	68	Exptl	190	2200	A	686	739.69	741.72	737.00
67001	1	69	Exptl	-60	2140	D	815	749.82	751.85	747.00
67001	1	70	Exptl	-240	1900	A	785	759.79	761.82	757.00
67001	1	71	Exptl	210	2110	B	649	770.65	772.69	768.00
67001	1	72	Exptl	90	2200	C	873	782.87	784.91	780.00
67001	1	73	Exptl	210	2410	A	738	792.74	794.77	790.00
67001	1	74	Exptl	-60	2350	D	835	804.84	806.86	802.00
67001	1	75	Exptl	-260	2090	A	823	814.82	816.85	812.00
67001	1	76	Exptl	-60	2030	C	569	825.57	827.60	823.00
67001	1	77	Exptl	90	2120	D	568	835.57	837.60	833.00
67001	1	78	Exptl	-250	1870	B	443	847.44	849.48	845.00
67001	1	79	Exptl	210	2080	A	727	858.73	860.76	856.00
67001	1	80	Exptl	110	2190	D	775	869.78	871.81	867.00
67001	1	81	Exptl	190	2380	B	930	881.93	883.97	879.00
67001	1	82	Exptl	100	2480	C	501	891.50	893.52	889.00
67001	1	83	Exptl	190	2670	A	692	903.69	905.73	901.00
67001	1	84	Exptl	-40	2630	D	764	915.76	917.79	913.00
67001	1	85	Exptl	-240	2390	B	756	926.76	928.78	924.00
67001	1	86	Exptl	110	2500	C	437	936.44	938.47	934.00
67001	1	87	Exptl	-260	2240	A	657	947.66	949.69	945.00
67001	1	88	Exptl	100	2340	D	904	957.90	959.93	955.00
67001	1	89	Exptl	-40	2300	C	722	968.72	970.75	966.00
67001	1	90	Exptl	200	2500	A	784	978.78	980.81	976.00
67001	1	91	Exptl	-260	2240	B	696	989.70	991.72	987.00
67001	1	92	Exptl	-60	2180	C	632	1000.63	1002.67	998.00
67001	1	93	Exptl	-40	2140	D	723	1012.72	1014.76	1010.00
67001	1	94	Exptl	-240	1900	A	711	1023.71	1025.74	1021.00
67001	1	95	Exptl	90	1990	C	724	1035.72	1037.75	1033.00
67001	1	96	Exptl	-50	1940	D	623	1047.62	1049.65	1045.00
67001	1	97	Exptl	200	2140	B	570	1057.57	1059.59	1055.00
67001	1	98	Exptl	-40	2100	C	422	1068.42	1070.46	1066.00
67001	1	99	Exptl	-250	1850	A	1197	1079.20	1081.22	1076.00
67001	1	100	Exptl	-60	1790	D	814	1090.81	1092.84	1088.00
