Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
68020000	1	79	Exptl	-60	3470	C	571	858.57	860.60	856.00
68020000	1	80	Exptl	-40	3430	C	469	869.47	871.50	867.00
68020000	1	81	Exptl	90	3520	C	623	881.62	883.66	879.00
68020000	1	82	Exptl	110	3630	C	507	891.51	893.53	889.00
68020000	1	83	Exptl	-50	3580	C	570	903.57	905.61	901.00
68020000	1	84	Exptl	90	3670	C	713	915.71	917.75	913.00
68020000	1	85	Exptl	-60	3610	C	495	926.50	928.53	924.00
68020000	1	86	Exptl	100	3710	C	465	936.47	938.50	934.00
68020000	1	87	Exptl	110	3820	C	652	947.65	949.68	945.00
68020000	1	88	Exptl	-40	3780	C	528	957.53	959.56	955.00
68020000	1	89	Exptl	-60	3720	C	436	968.44	970.47	966.00
68020000	1	90	Exptl	90	3810	C	675	978.68	980.70	976.00
68020000	1	91	Exptl	-40	3770	C	508	989.51	991.55	987.00
68020000	1	92	Exptl	-50	3720	C	570	1000.57	1002.60	998.00
68020000	1	93	Exptl	-60	3660	C	379	1012.38	1014.42	1010.00
68020000	1	94	Exptl	90	3750	C	620	1023.62	1025.65	1021.00
68020000	1	95	Exptl	110	3860	C	644	1035.64	1037.67	1033.00
68020000	1	96	Exptl	90	3950	C	900	1047.90	1049.93	1045.00
68020000	1	97	Exptl	100	4050	C	503	1057.50	1059.54	1055.00
68020000	1	98	Exptl	-40	4010	C	521	1068.52	1070.55	1066.00
68020000	1	99	Exptl	-40	3970	C	619	1078.62	1080.65	1076.00
68020000	1	100	Exptl	-60	3910	C	584	1090.58	1092.62	1088.00
