Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
67018000	1	1	Exptl	200	2200	A	1142	3.14	5.16	0.00
67018000	1	2	Exptl	190	2390	B	528	12.53	14.55	10.00
67018000	1	3	Exptl	90	2480	C	643	24.64	26.67	22.00
67018000	1	4	Exptl	100	2580	D	880	36.88	38.91	34.00
67018000	1	5	Exptl	190	2770	A	836	47.84	49.87	45.00
67018000	1	6	Exptl	-250	2520	A	625	58.63	60.66	56.00
67018000	1	7	Exptl	-240	2280	B	627	69.63	71.66	67.00
67018000	1	8	Exptl	90	2370	D	767	79.77	81.80	77.00
67018000	1	9	Exptl	-50	2320	D	986	89.99	92.02	87.00
67018000	1	10	Exptl	-40	2280	C	637	99.64	101.66	97.00
67018000	1	11	Exptl	110	2390	D	775	110.78	112.80	108.00
67018000	1	12	Exptl	-40	2350	D	802	122.80	124.84	120.00
67018000	1	13	Exptl	100	2450	C	588	134.59	136.62	132.00
67018000	1	14	Exptl	90	2540	D	1076	146.08	148.11	143.00
67018000	1	15	Exptl	-40	2500	C	1090	157.09	159.12	154.00
67018000	1	16	Exptl	210	2710	A	813	168.81	170.84	166.00
67018000	1	17	Exptl	200	2910	B	788	178.79	180.81	176.00
67018000	1	18	Exptl	-60	2850	D	772	189.77	191.80	187.00
67018000	1	19	Exptl	110	2960	C	992	199.99	202.02	197.00
67018000	1	20	Exptl	-240	2720	A	792	211.79	213.82	209.00
67018000	1	21	Exptl	-40	2680	D	1053	222.05	224.08	219.00
67018000	1	22	Exptl	90	2770	C	1091	233.09	235.12	230.00
67018000	1	23	Exptl	-260	2510	B	905	244.91	246.94	242.00
67018000	1	24	Exptl	-260	2250	A	649	254.65	256.68	252.00
67018000	1	25	Exptl	110	2360	D	647	264.65	266.68	262.00
67018000	1	26	Exptl	-60	2300	C	781	275.78	277.80	273.00
67018000	1	27	Exptl	190	2490	A	797	287.80	289.83	285.00
67018000	1	28	Exptl	210	2700	B	739	297.74	299.76	295.00
67018000	1	29	Exptl	-60	2640	D	751	309.75	311.79	307.00
67018000	1	30	Exptl	-260	2380	A	833	320.83	322.86	318.00
67018000	1	31	Exptl	110	2490	C	693	330.69	332.73	328.00
67018000	1	32	Exptl	210	2700	B	645	340.65	342.67	338.00
67018000	1	33	Exptl	90	2790	D	80	350.08	352.11	348.00
67018000	1	34	Exptl	-60	2730	C	1095	363.10	365.13	360.00
67018000	1	35	Exptl	110	2840	D	1082	373.08	375.12	370.00
67018000	1	36	Exptl	210	3050	A	1008	384.01	386.04	381.00
67018000	1	37	Exptl	-260	2790	B	1034	395.03	397.06	392.00
67018000	1	38	Exptl	-50	2740	C	1078	407.08	409.11	404.00
67018000	1	39	Exptl	-240	2500	A	908	417.91	419.94	415.00
67018000	1	40	Exptl	190	2690	B	1005	428.01	430.04	425.00
67018000	1	41	Exptl	-240	2450	A	1744	439.74	441.78	436.00
67018000	1	42	Exptl	100	2550	C	1370	450.37	452.40	447.00
67018000	1	43	Exptl	-60	2490	D	1286	462.29	464.32	459.00
67018000	1	44	Exptl	110	2600	C	1404	474.40	476.42	471.00
67018000	1	45	Exptl	-250	2350	B	738	483.74	485.76	481.00
67018000	1	46	Exptl	-40	2310	C	524	495.52	497.55	493.00
67018000	1	47	Exptl	-60	2250	D	1048	507.05	509.07	504.00
67018000	1	48	Exptl	-60	2190	C	817	518.82	520.84	516.00
67018000	1	49	Exptl	90	2280	D	1123	529.12	531.15	526.00
67018000	1	50	Exptl	-40	2240	C	1772	541.77	543.80	538.00
67018000	1	51	Exptl	190	2430	A	632	551.63	553.66	549.00
67018000	1	52	Exptl	-240	2190	B	737	563.74	565.76	561.00
67018000	1	53	Exptl	90	2280	C	214	573.21	575.24	571.00
67018000	1	54	Exptl	110	2390	D	1184	586.18	588.21	583.00
67018000	1	55	Exptl	-40	2350	D	652	595.65	597.68	593.00
67018000	1	56	Exptl	100	2450	D	584	606.58	608.62	604.00
67018000	1	57	Exptl	-40	2410	D	978	616.98	619.01	614.00
67018000	1	58	Exptl	-50	2360	D	722	628.72	630.76	626.00
67018000	1	59	Exptl	210	2570	A	789	639.79	641.81	637.00
67018000	1	60	Exptl	200	2770	B	448	650.45	652.47	648.00
67018000	1	61	Exptl	110	2880	C	454	662.45	664.49	660.00
67018000	1	62	Exptl	-60	2820	D	685	672.69	674.71	670.00
67018000	1	63	Exptl	-50	2770	C	613	684.61	686.65	682.00
67018000	1	64	Exptl	90	2860	C	793	696.79	698.82	694.00
67018000	1	65	Exptl	-260	2600	A	919	707.92	709.94	705.00
67018000	1	66	Exptl	-60	2540	C	739	718.74	720.76	716.00
67018000	1	67	Exptl	210	2750	B	591	729.59	731.62	727.00
67018000	1	68	Exptl	90	2840	D	1299	740.30	742.32	737.00
67018000	1	69	Exptl	100	2940	C	.	749.00	751.03	747.00
67018000	1	70	Exptl	210	3150	A	926	759.93	761.95	757.00
67018000	1	71	Exptl	110	3260	C	1127	771.13	773.16	768.00
67018000	1	72	Exptl	-40	3220	C	1509	783.51	785.54	780.00
67018000	1	73	Exptl	110	3330	D	696	792.70	794.73	790.00
67018000	1	74	Exptl	190	3520	B	1119	805.12	807.15	802.00
67018000	1	75	Exptl	-60	3460	C	945	814.95	816.98	812.00
67018000	1	76	Exptl	-60	3400	D	1273	826.27	828.30	823.00
