Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
66005	1	68	Exptl	110	2660	C	263	739.26	741.29	737.00
66005	1	69	Exptl	90	2750	D	384	749.38	751.42	747.00
66005	1	70	Exptl	-260	2490	B	633	759.63	761.66	757.00
66005	1	71	Exptl	-260	2230	A	407	770.41	772.44	768.00
66005	1	72	Exptl	-50	2180	C	513	782.51	784.55	780.00
66005	1	73	Exptl	110	2290	D	1092	793.09	795.12	790.00
66005	1	74	Exptl	200	2490	A	496	804.50	806.53	802.00
66005	1	75	Exptl	-60	2430	D	480	814.48	816.50	812.00
66005	1	76	Exptl	-240	2190	B	495	825.50	827.52	823.00
66005	1	77	Exptl	-240	1950	A	451	835.45	837.48	833.00
66005	1	78	Exptl	90	2040	C	510	847.51	849.53	845.00
66005	1	79	Exptl	-60	1980	C	301	858.30	860.33	856.00
66005	1	80	Exptl	-250	1730	A	577	869.58	871.61	867.00
66005	1	81	Exptl	200	1930	A	337	881.34	883.37	879.00
66005	1	82	Exptl	190	2120	A	463	891.46	893.49	889.00
66005	1	83	Exptl	100	2220	C	566	903.57	905.60	901.00
66005	1	84	Exptl	210	2430	B	305	915.31	917.34	913.00
66005	1	85	Exptl	210	2640	A	634	926.63	928.67	924.00
66005	1	86	Exptl	110	2750	C	551	936.55	938.58	934.00
66005	1	87	Exptl	-60	2690	D	576	947.58	949.61	945.00
66005	1	88	Exptl	-40	2650	C	653	957.65	959.69	955.00
66005	1	89	Exptl	-250	2400	B	450	968.45	970.49	966.00
66005	1	90	Exptl	-250	2150	A	537	978.54	980.56	976.00
66005	1	91	Exptl	-240	1910	A	336	989.34	991.37	987.00
66005	1	92	Exptl	90	2000	D	377	1000.38	1002.41	998.00
66005	1	93	Exptl	-60	1940	C	472	1012.47	1014.50	1010.00
66005	1	94	Exptl	-260	1680	A	535	1023.54	1025.56	1021.00
66005	1	95	Exptl	190	1870	A	346	1035.35	1037.38	1033.00
66005	1	96	Exptl	190	2060	B	471	1047.47	1049.51	1045.00
66005	1	97	Exptl	-240	1820	B	715	1057.72	1059.75	1055.00
66005	1	98	Exptl	-260	1560	A	598	1068.60	1070.63	1066.00
66005	1	99	Exptl	210	1770	A	430	1078.43	1080.46	1076.00
66005	1	100	Exptl	-260	1510	B	366	1090.37	1092.39	1088.00
