Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
67010	1	40	Exptl	-60	2670	D	774	427.78	429.81	425.00
67010	1	41	Exptl	-60	2610	D	523	438.53	440.56	436.00
67010	1	42	Exptl	-240	2370	A	467	449.47	451.51	447.00
67010	1	43	Exptl	-50	2320	C	452	461.45	463.48	459.00
67010	1	44	Exptl	-240	2080	A	1390	474.39	476.43	471.00
67010	1	45	Exptl	-240	1840	B	350	483.35	485.38	481.00
67010	1	46	Exptl	90	1930	D	326	495.33	497.37	493.00
67010	1	47	Exptl	110	2040	D	329	506.33	508.37	504.00
67010	1	48	Exptl	200	2240	B	1259	519.26	521.30	516.00
67010	1	49	Exptl	190	2430	A	742	528.74	530.78	526.00
67010	1	50	Exptl	-40	2390	D	2534	542.54	544.57	538.00
67010	1	51	Exptl	100	2490	C	534	551.54	553.57	549.00
67010	1	52	Exptl	210	2700	B	553	563.55	565.60	561.00
67010	1	53	Exptl	210	2910	A	1543	574.54	576.58	571.00
67010	1	54	Exptl	110	3020	C	2602	587.60	589.64	583.00
67010	1	55	Exptl	190	3210	B	666	595.67	597.70	593.00
67010	1	56	Exptl	-260	2950	A	45	606.05	608.08	604.00
67010	1	57	Exptl	-40	2910	C	458	616.46	618.49	614.00
67010	1	58	Exptl	100	3010	D	348	628.35	630.38	626.00
67010	1	59	Exptl	-60	2950	C	299	639.30	641.33	637.00
67010	1	60	Exptl	-40	2910	D	333	650.33	652.38	648.00
67010	1	61	Exptl	210	3120	A	84	662.09	664.11	660.00
67010	1	62	Exptl	190	3310	A	1563	673.56	675.60	670.00
67010	1	63	Exptl	-50	3260	D	1120	685.12	687.15	682.00
67010	1	64	Exptl	-40	3220	C	720	696.72	698.76	694.00
67010	1	65	Exptl	200	3420	A	286	707.29	709.32	705.00
67010	1	66	Exptl	-260	3160	A	65	718.07	720.10	716.00
67010	1	67	Exptl	-60	3100	D	1103	730.10	732.14	727.00
67010	1	68	Exptl	90	3190	C	463	739.46	741.49	737.00
67010	1	69	Exptl	90	3280	D	1145	750.15	752.19	747.00
67010	1	70	Exptl	110	3390	D	623	759.62	761.66	757.00
67010	1	71	Exptl	-240	3150	A	894	770.90	772.93	768.00
67010	1	72	Exptl	-260	2890	B	611	782.61	784.65	780.00
67010	1	73	Exptl	-250	2640	A	809	792.81	794.84	790.00
67010	1	74	Exptl	-60	2580	D	775	804.78	806.81	802.00
67010	1	75	Exptl	90	2670	D	746	814.75	816.79	812.00
67010	1	76	Exptl	110	2780	D	585	825.59	827.62	823.00
67010	1	77	Exptl	110	2890	C	307	835.31	837.34	833.00
67010	1	78	Exptl	-260	2630	B	1394	848.40	850.42	845.00
67010	1	79	Exptl	190	2820	A	369	858.37	860.40	856.00
67010	1	80	Exptl	-240	2580	A	440	869.44	871.48	867.00
67010	1	81	Exptl	-50	2530	C	722	881.72	883.75	879.00
67010	1	82	Exptl	-40	2490	D	476	891.48	893.51	889.00
67010	1	83	Exptl	100	2590	D	597	903.60	905.63	901.00
67010	1	84	Exptl	-40	2550	D	344	915.35	917.37	913.00
67010	1	85	Exptl	-50	2500	D	508	926.51	928.54	924.00
67010	1	86	Exptl	210	2710	A	278	936.28	938.31	934.00
67010	1	87	Exptl	-240	2470	B	313	947.31	949.34	945.00
67010	1	88	Exptl	100	2570	D	758	957.76	959.79	955.00
67010	1	89	Exptl	90	2660	C	370	968.37	970.40	966.00
67010	1	90	Exptl	210	2870	B	1116	979.12	981.15	976.00
67010	1	91	Exptl	0	2870	None	.	992.00	994.00	987.00
67010	1	92	Exptl	-260	2610	A	427	1000.43	1002.46	998.00
67010	1	93	Exptl	-60	2550	C	606	1012.61	1014.65	1010.00
67010	1	94	Exptl	210	2760	A	921	1023.92	1025.95	1021.00
67010	1	95	Exptl	90	2850	D	361	1035.36	1037.40	1033.00
67010	1	96	Exptl	-50	2800	D	1043	1048.04	1050.08	1045.00
67010	1	97	Exptl	110	2910	D	1143	1058.14	1060.17	1055.00
67010	1	98	Exptl	100	3010	C	423	1068.42	1070.47	1066.00
67010	1	99	Exptl	-40	2970	D	549	1078.55	1080.59	1076.00
67010	1	100	Exptl	-250	2720	B	282	1090.28	1092.31	1088.00
