Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
67009	1	1	Exptl	200	2200	A	2391	4.39	6.43	0.00
67009	1	2	Exptl	90	2290	C	1502	13.50	15.53	10.00
67009	1	3	Exptl	100	2390	D	396	24.40	26.43	22.00
67009	1	4	Exptl	190	2580	B	.	36.00	38.03	34.00
67009	1	5	Exptl	190	2770	A	706	47.71	49.74	45.00
67009	1	6	Exptl	-250	2520	A	542	58.54	60.57	56.00
67009	1	7	Exptl	90	2610	D	599	69.60	71.63	67.00
67009	1	8	Exptl	-240	2370	B	1095	80.10	82.13	77.00
67009	1	9	Exptl	210	2580	A	1314	90.32	92.34	87.00
67009	1	10	Exptl	-40	2540	C	.	99.00	101.04	97.00
67009	1	11	Exptl	-240	2300	A	744	110.74	112.77	108.00
67009	1	12	Exptl	200	2500	B	651	122.65	124.68	120.00
67009	1	13	Exptl	-50	2450	D	762	134.76	136.79	132.00
67009	1	14	Exptl	100	2550	C	15	145.02	147.05	143.00
67009	1	15	Exptl	-260	2290	A	.	156.00	158.03	154.00
67009	1	16	Exptl	-260	2030	B	795	168.80	170.82	166.00
67009	1	17	Exptl	-40	1990	C	968	178.97	181.00	176.00
67009	1	18	Exptl	110	2100	D	1089	190.09	192.12	187.00
67009	1	19	Exptl	190	2290	A	1060	200.06	202.09	197.00
67009	1	20	Exptl	110	2400	C	509	211.51	213.54	209.00
67009	1	21	Exptl	210	2610	B	1078	222.08	224.10	219.00
67009	1	22	Exptl	-40	2570	D	416	232.42	234.45	230.00
67009	1	23	Exptl	210	2780	B	851	244.85	246.88	242.00
67009	1	24	Exptl	-260	2520	A	543	254.54	256.56	252.00
67009	1	25	Exptl	-260	2260	B	759	264.76	266.79	262.00
67009	1	26	Exptl	90	2350	C	816	275.82	277.84	273.00
67009	1	27	Exptl	0	2350	None	.	290.00	292.00	285.00
67009	1	28	Exptl	210	2560	A	508	297.51	299.53	295.00
67009	1	29	Exptl	90	2650	D	1372	310.37	312.40	307.00
67009	1	30	Exptl	190	2840	B	546	320.55	322.57	318.00
67009	1	31	Exptl	-60	2780	C	911	330.91	332.93	328.00
67009	1	32	Exptl	-60	2720	D	751	340.75	342.77	338.00
67009	1	33	Exptl	-250	2470	B	694	350.69	352.72	348.00
67009	1	34	Exptl	-240	2230	A	334	362.33	364.37	360.00
67009	1	35	Exptl	110	2340	C	.	372.00	374.02	370.00
67009	1	36	Exptl	-60	2280	C	326	383.33	385.36	381.00
67009	1	37	Exptl	-240	2040	B	36	394.04	396.07	392.00
67009	1	38	Exptl	-240	1800	A	400	406.40	408.43	404.00
67009	1	39	Exptl	-50	1750	C	755	417.76	419.78	415.00
67009	1	40	Exptl	-40	1710	D	388	427.39	429.42	425.00
67009	1	41	Exptl	190	1900	A	749	438.75	440.77	436.00
67009	1	42	Exptl	110	2010	D	832	449.83	451.86	447.00
