Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
68013000	1	1	Exptl	0	2000	None	.	5.00	7.00	0.00
68013000	1	2	Exptl	200	2200	A	.	12.00	14.04	10.00
68013000	1	3	Exptl	190	2390	B	1122	25.12	27.15	22.00
68013000	1	4	Exptl	100	2490	D	466	36.47	38.50	34.00
68013000	1	5	Exptl	90	2580	C	586	47.59	49.62	45.00
68013000	1	6	Exptl	-40	2540	C	438	58.44	60.47	56.00
68013000	1	7	Exptl	90	2630	D	674	69.67	71.70	67.00
68013000	1	8	Exptl	-240	2390	B	808	79.81	81.84	77.00
68013000	1	9	Exptl	190	2580	A	451	89.45	91.48	87.00
68013000	1	10	Exptl	-250	2330	A	776	99.78	101.81	97.00
68013000	1	11	Exptl	210	2540	A	736	110.74	112.77	108.00
68013000	1	12	Exptl	-240	2300	A	619	122.62	124.64	120.00
68013000	1	13	Exptl	200	2500	B	1108	135.11	137.14	132.00
68013000	1	14	Exptl	-260	2240	A	1298	146.30	148.32	143.00
68013000	1	15	Exptl	-260	1980	B	940	156.94	158.97	154.00
68013000	1	16	Exptl	190	2170	A	484	168.48	170.52	166.00
68013000	1	17	Exptl	-260	1910	A	1164	179.16	181.20	176.00
68013000	1	18	Exptl	210	2120	B	628	189.63	191.66	187.00
68013000	1	19	Exptl	210	2330	A	2545	201.55	203.57	197.00
68013000	1	20	Exptl	210	2540	B	511	211.51	213.54	209.00
68013000	1	21	Exptl	-240	2300	A	1651	222.65	224.67	219.00
68013000	1	22	Exptl	100	2400	C	559	232.56	234.58	230.00
68013000	1	23	Exptl	-40	2360	C	633	244.63	246.66	242.00
68013000	1	24	Exptl	110	2470	C	441	254.44	256.46	252.00
68013000	1	25	Exptl	90	2560	C	1162	265.16	267.19	262.00
68013000	1	26	Exptl	-50	2510	D	981	275.98	278.01	273.00
68013000	1	27	Exptl	110	2620	D	1448	288.45	290.48	285.00
68013000	1	28	Exptl	-40	2580	D	690	297.69	299.72	295.00
68013000	1	29	Exptl	90	2670	D	775	309.78	311.81	307.00
68013000	1	30	Exptl	-60	2610	C	466	320.47	322.49	318.00
68013000	1	31	Exptl	-60	2550	D	426	330.43	332.46	328.00
68013000	1	32	Exptl	-260	2290	B	456	340.46	342.49	338.00
68013000	1	33	Exptl	190	2480	B	674	350.67	352.70	348.00
68013000	1	34	Exptl	110	2590	C	620	362.62	364.65	360.00
68013000	1	35	Exptl	-250	2340	B	593	372.59	374.63	370.00
68013000	1	36	Exptl	-240	2100	B	1164	384.16	386.20	381.00
68013000	1	37	Exptl	200	2300	B	835	394.84	396.86	392.00
68013000	1	38	Exptl	-60	2240	C	885	406.89	408.92	404.00
68013000	1	39	Exptl	-50	2190	C	855	417.86	419.88	415.00
68013000	1	40	Exptl	0	2190	None	.	430.00	432.00	425.00
68013000	1	41	Exptl	-40	2150	D	859	438.86	440.89	436.00
68013000	1	42	Exptl	-240	1910	A	521	449.52	451.55	447.00
68013000	1	43	Exptl	110	2020	D	735	461.74	463.76	459.00
68013000	1	44	Exptl	-60	1960	D	471	473.47	475.50	471.00
68013000	1	45	Exptl	100	2060	C	375	483.38	485.41	481.00
68013000	1	46	Exptl	90	2150	D	1357	496.36	498.39	493.00
68013000	1	47	Exptl	110	2260	D	.	506.00	508.02	504.00
68013000	1	48	Exptl	-60	2200	D	976	518.98	521.01	516.00
68013000	1	49	Exptl	190	2390	A	683	528.68	530.71	526.00
68013000	1	50	Exptl	210	2600	B	795	540.80	542.82	538.00
68013000	1	51	Exptl	110	2710	C	1660	552.66	554.69	549.00
68013000	1	52	Exptl	0	2710	None	.	566.00	568.00	561.00
68013000	1	53	Exptl	0	2710	None	.	576.00	578.00	571.00
68013000	1	54	Exptl	-40	2670	C	377	585.38	587.40	583.00
68013000	1	55	Exptl	210	2880	A	342	595.34	597.38	593.00
68013000	1	56	Exptl	-60	2820	C	1179	607.18	609.21	604.00
68013000	1	57	Exptl	-260	2560	A	452	616.45	618.48	614.00
68013000	1	58	Exptl	-40	2520	C	836	628.84	630.86	626.00
68013000	1	59	Exptl	210	2730	A	728	639.73	641.76	637.00
68013000	1	60	Exptl	90	2820	C	810	650.81	652.84	648.00
68013000	1	61	Exptl	0	2820	None	.	665.00	667.00	660.00
68013000	1	62	Exptl	190	3010	B	1461	673.46	675.49	670.00
68013000	1	63	Exptl	110	3120	C	661	684.66	686.69	682.00
68013000	1	64	Exptl	-60	3060	D	555	696.56	698.58	694.00
68013000	1	65	Exptl	190	3250	A	942	707.94	709.97	705.00
68013000	1	66	Exptl	-260	2990	B	465	718.47	720.50	716.00
68013000	1	67	Exptl	200	3190	A	404	729.40	731.43	727.00
68013000	1	68	Exptl	-50	3140	C	372	739.37	741.40	737.00
68013000	1	69	Exptl	-260	2880	A	968	749.97	752.00	747.00
68013000	1	70	Exptl	-240	2640	A	709	759.71	761.74	757.00
68013000	1	71	Exptl	-260	2380	B	402	770.40	772.43	768.00
68013000	1	72	Exptl	0	2380	None	.	785.00	787.00	780.00
68013000	1	73	Exptl	-250	2130	A	337	792.34	794.36	790.00
68013000	1	74	Exptl	-240	1890	B	537	804.54	806.57	802.00
68013000	1	75	Exptl	90	1980	C	595	814.60	816.63	812.00
