Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
67007	1	84	Exptl	210	3100	A	278	915.28	917.31	913.00
67007	1	85	Exptl	100	3200	D	325	926.33	928.36	924.00
67007	1	86	Exptl	90	3290	C	298	936.30	938.33	934.00
67007	1	87	Exptl	190	3480	A	271	947.27	949.31	945.00
67007	1	88	Exptl	100	3580	C	313	957.31	959.35	955.00
67007	1	89	Exptl	-40	3540	D	280	968.28	970.32	966.00
67007	1	90	Exptl	-50	3490	D	283	978.28	980.33	976.00
67007	1	91	Exptl	-260	3230	A	294	989.30	991.33	987.00
67007	1	92	Exptl	-40	3190	C	317	1000.32	1002.36	998.00
67007	1	93	Exptl	200	3390	A	282	1012.29	1014.31	1010.00
67007	1	94	Exptl	100	3490	D	547	1023.55	1025.58	1021.00
67007	1	95	Exptl	90	3580	D	252	1035.25	1037.29	1033.00
67007	1	96	Exptl	-240	3340	A	357	1047.36	1049.39	1045.00
67007	1	97	Exptl	-40	3300	C	293	1057.29	1059.33	1055.00
67007	1	98	Exptl	-50	3250	D	652	1068.65	1070.69	1066.00
67007	1	99	Exptl	-250	3000	A	310	1078.31	1080.34	1076.00
67007	1	100	Exptl	110	3110	D	286	1090.29	1092.33	1088.00
