Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
66011	1	82	Exptl	210	2710	B	383	891.38	893.41	889.00
66011	1	83	Exptl	190	2900	A	324	903.32	905.35	901.00
66011	1	84	Exptl	-40	2860	C	499	915.50	917.53	913.00
66011	1	85	Exptl	-250	2610	B	350	926.35	928.37	924.00
66011	1	86	Exptl	190	2800	B	533	936.53	938.57	934.00
66011	1	87	Exptl	-60	2740	C	399	947.40	949.43	945.00
66011	1	88	Exptl	-240	2500	B	749	957.75	959.78	955.00
66011	1	89	Exptl	90	2590	C	310	968.31	970.34	966.00
66011	1	90	Exptl	-40	2550	D	736	978.74	980.77	976.00
66011	1	91	Exptl	-50	2500	D	576	989.58	991.61	987.00
66011	1	92	Exptl	-260	2240	A	442	1000.44	1002.48	998.00
66011	1	93	Exptl	200	2440	A	382	1012.38	1014.42	1010.00
66011	1	94	Exptl	-40	2400	C	417	1023.42	1025.45	1021.00
66011	1	95	Exptl	-260	2140	B	530	1035.53	1037.56	1033.00
66011	1	96	Exptl	200	2340	B	316	1047.32	1049.34	1045.00
66011	1	97	Exptl	-240	2100	A	778	1057.78	1059.80	1055.00
66011	1	98	Exptl	-250	1850	A	406	1068.41	1070.43	1066.00
66011	1	99	Exptl	200	2050	A	255	1078.26	1080.29	1076.00
66011	1	100	Exptl	190	2240	A	519	1090.52	1092.55	1088.00
