Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
66009	1	1	Exptl	200	2200	A	1244	3.24	5.27	0.00
66009	1	2	Exptl	90	2290	C	2318	14.32	16.35	10.00
66009	1	3	Exptl	100	2390	D	878	24.88	26.92	22.00
66009	1	4	Exptl	190	2580	B	666	36.67	38.70	34.00
66009	1	5	Exptl	190	2770	A	485	47.49	49.52	45.00
66009	1	6	Exptl	90	2860	D	576	58.58	60.62	56.00
66009	1	7	Exptl	-240	2620	B	668	69.67	71.70	67.00
66009	1	8	Exptl	-250	2370	A	574	79.57	81.61	77.00
66009	1	9	Exptl	-40	2330	C	499	89.50	91.53	87.00
66009	1	10	Exptl	210	2540	A	652	99.65	101.69	97.00
66009	1	11	Exptl	200	2740	B	485	110.49	112.52	108.00
66009	1	12	Exptl	100	2840	C	330	122.33	124.36	120.00
66009	1	13	Exptl	-50	2790	D	308	134.31	136.35	132.00
66009	1	14	Exptl	-240	2550	A	541	145.54	147.58	143.00
66009	1	15	Exptl	-40	2510	C	321	156.32	158.35	154.00
66009	1	16	Exptl	-260	2250	A	369	168.37	170.40	166.00
66009	1	17	Exptl	190	2440	A	585	178.59	180.61	176.00
66009	1	18	Exptl	110	2550	C	470	189.47	191.51	187.00
66009	1	19	Exptl	-260	2290	B	463	199.46	201.50	197.00
66009	1	20	Exptl	-260	2030	A	475	211.48	213.51	209.00
66009	1	21	Exptl	110	2140	D	571	221.57	223.60	219.00
66009	1	22	Exptl	90	2230	C	432	232.43	234.46	230.00
66009	1	23	Exptl	210	2440	B	482	244.48	246.52	242.00
66009	1	24	Exptl	210	2650	A	409	254.41	256.45	252.00
66009	1	25	Exptl	210	2860	B	414	264.41	266.45	262.00
66009	1	26	Exptl	-40	2820	D	701	275.70	277.74	273.00
66009	1	27	Exptl	-260	2560	B	603	287.60	289.64	285.00
66009	1	28	Exptl	-60	2500	C	440	297.44	299.47	295.00
66009	1	29	Exptl	-240	2260	A	571	309.57	311.61	307.00
66009	1	30	Exptl	-240	2020	A	511	320.51	322.54	318.00
66009	1	31	Exptl	110	2130	C	417	330.42	332.45	328.00
66009	1	32	Exptl	190	2320	B	338	340.34	342.37	338.00
66009	1	33	Exptl	190	2510	A	387	350.39	352.43	348.00
66009	1	34	Exptl	-60	2450	C	458	362.46	364.49	360.00
66009	1	35	Exptl	210	2660	A	372	372.37	374.41	370.00
66009	1	36	Exptl	-250	2410	B	1047	384.05	386.08	381.00
66009	1	37	Exptl	-50	2360	C	838	394.84	396.88	392.00
66009	1	38	Exptl	90	2450	D	439	406.44	408.48	404.00
66009	1	39	Exptl	-260	2190	A	612	417.61	419.65	415.00
66009	1	40	Exptl	210	2400	A	329	427.33	429.37	425.00
66009	1	41	Exptl	190	2590	A	399	438.40	440.44	436.00
66009	1	42	Exptl	200	2790	A	407	449.41	451.43	447.00
66009	1	43	Exptl	-260	2530	A	372	461.37	463.41	459.00
66009	1	44	Exptl	100	2630	C	353	473.35	475.38	471.00
66009	1	45	Exptl	110	2740	C	526	483.53	485.56	481.00
66009	1	46	Exptl	-240	2500	B	409	495.41	497.45	493.00
66009	1	47	Exptl	-60	2440	D	301	506.30	508.34	504.00
66009	1	48	Exptl	-240	2200	A	438	518.44	520.47	516.00
66009	1	49	Exptl	200	2400	B	423	528.42	530.46	526.00
66009	1	50	Exptl	210	2610	B	506	540.51	542.53	538.00
66009	1	51	Exptl	-40	2570	C	735	551.74	553.77	549.00
66009	1	52	Exptl	-250	2320	A	963	563.96	565.99	561.00
66009	1	53	Exptl	-40	2280	D	.	573.00	575.04	571.00
66009	1	54	Exptl	-60	2220	C	584	585.58	587.62	583.00
66009	1	55	Exptl	-40	2180	C	343	595.34	597.37	593.00
66009	1	56	Exptl	190	2370	A	516	606.52	608.56	604.00
66009	1	57	Exptl	-240	2130	A	554	616.55	618.58	614.00
66009	1	58	Exptl	190	2320	B	278	628.28	630.30	626.00
66009	1	59	Exptl	-260	2060	B	444	639.44	641.47	637.00
66009	1	60	Exptl	90	2150	C	403	650.40	652.44	648.00
66009	1	61	Exptl	110	2260	C	318	662.32	664.36	660.00
66009	1	62	Exptl	-50	2210	C	364	672.36	674.40	670.00
66009	1	63	Exptl	110	2320	D	.	684.00	686.04	682.00
66009	1	64	Exptl	-60	2260	D	.	696.00	698.03	694.00
66009	1	65	Exptl	210	2470	A	604	707.60	709.65	705.00
66009	1	66	Exptl	-260	2210	A	547	718.55	720.58	716.00
66009	1	67	Exptl	-260	1950	B	347	729.35	731.38	727.00
66009	1	68	Exptl	90	2040	C	659	739.66	741.69	737.00
66009	1	69	Exptl	-60	1980	C	400	749.40	751.44	747.00
66009	1	70	Exptl	210	2190	A	438	759.44	761.47	757.00
66009	1	71	Exptl	190	2380	A	423	770.42	772.46	768.00
66009	1	72	Exptl	-240	2140	B	488	782.49	784.52	780.00
66009	1	73	Exptl	-260	1880	A	405	792.41	794.45	790.00
66009	1	74	Exptl	100	1980	C	617	804.62	806.65	802.00
66009	1	75	Exptl	110	2090	C	868	814.87	816.90	812.00
66009	1	76	Exptl	-40	2050	C	475	825.48	827.51	823.00
66009	1	77	Exptl	200	2250	A	474	835.47	837.50	833.00
66009	1	78	Exptl	0	2250	None	.	850.00	852.00	845.00
66009	1	79	Exptl	-240	2010	A	591	858.59	860.62	856.00
66009	1	80	Exptl	210	2220	B	407	869.41	871.44	867.00
66009	1	81	Exptl	-250	1970	B	441	881.44	883.48	879.00
66009	1	82	Exptl	0	1970	None	.	894.00	896.00	889.00
66009	1	83	Exptl	190	2160	B	1274	904.27	906.31	901.00
66009	1	84	Exptl	-240	1920	B	521	915.52	917.55	913.00
66009	1	85	Exptl	-60	1860	C	319	926.32	928.34	924.00
66009	1	86	Exptl	-250	1610	A	472	936.47	938.50	934.00
66009	1	87	Exptl	90	1700	C	286	947.29	949.32	945.00
66009	1	88	Exptl	-40	1660	C	265	957.27	959.29	955.00
66009	1	89	Exptl	0	1660	None	.	971.00	973.00	966.00
66009	1	90	Exptl	-260	1400	B	366	978.37	980.40	976.00
66009	1	91	Exptl	-50	1350	C	450	989.45	991.48	987.00
66009	1	92	Exptl	200	1550	A	408	1000.41	1002.45	998.00
66009	1	93	Exptl	-60	1490	C	371	1012.37	1014.40	1010.00
66009	1	94	Exptl	90	1580	D	528	1023.53	1025.55	1021.00
66009	1	95	Exptl	110	1690	D	374	1035.37	1037.41	1033.00
66009	1	96	Exptl	190	1880	A	467	1047.47	1049.50	1045.00
66009	1	97	Exptl	210	2090	A	494	1057.49	1059.52	1055.00
66009	1	98	Exptl	0	2090	None	.	1071.00	1073.00	1066.00
66009	1	99	Exptl	90	2180	C	507	1078.51	1080.55	1076.00
66009	1	100	Exptl	110	2290	C	345	1090.35	1092.39	1088.00
