Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
67013	1	1	Exptl	190	2190	B	1609	3.61	5.64	0.00
67013	1	2	Exptl	90	2280	C	620	12.62	14.64	10.00
67013	1	3	Exptl	200	2480	A	709	24.71	26.73	22.00
67013	1	4	Exptl	-240	2240	B	918	36.92	38.94	34.00
67013	1	5	Exptl	100	2340	D	766	47.77	49.79	45.00
67013	1	6	Exptl	200	2540	B	556	58.56	60.59	56.00
67013	1	7	Exptl	190	2730	A	1378	70.38	72.41	67.00
67013	1	8	Exptl	-40	2690	C	779	79.78	81.81	77.00
67013	1	9	Exptl	-250	2440	A	1475	90.48	92.51	87.00
67013	1	10	Exptl	90	2530	D	1514	100.51	102.55	97.00
67013	1	11	Exptl	100	2630	C	784	110.78	112.81	108.00
67013	1	12	Exptl	-260	2370	B	2064	124.06	126.09	120.00
67013	1	13	Exptl	210	2580	A	711	134.71	136.74	132.00
67013	1	14	Exptl	210	2790	B	1003	146.00	148.04	143.00
67013	1	15	Exptl	-40	2750	C	1755	157.76	159.78	154.00
67013	1	16	Exptl	-240	2510	A	1331	169.33	171.36	166.00
67013	1	17	Exptl	210	2720	B	1491	179.49	181.52	176.00
67013	1	18	Exptl	110	2830	C	1880	190.88	192.91	187.00
67013	1	19	Exptl	-50	2780	D	815	199.82	201.84	197.00
67013	1	20	Exptl	-260	2520	B	1593	212.59	214.62	209.00
67013	1	21	Exptl	-260	2260	A	1380	222.38	224.41	219.00
67013	1	22	Exptl	90	2350	C	1003	233.00	235.04	230.00
67013	1	23	Exptl	110	2460	D	1694	245.69	247.72	242.00
67013	1	24	Exptl	190	2650	A	1018	255.02	257.05	252.00
67013	1	25	Exptl	190	2840	B	1573	265.57	267.60	262.00
67013	1	26	Exptl	-60	2780	C	775	275.78	277.81	273.00
67013	1	27	Exptl	-40	2740	D	648	287.65	289.68	285.00
67013	1	28	Exptl	90	2830	D	1066	298.07	300.09	295.00
67013	1	29	Exptl	-260	2570	A	1295	310.30	312.33	307.00
67013	1	30	Exptl	-250	2320	B	1615	321.62	323.65	318.00
67013	1	31	Exptl	-60	2260	D	.	330.00	332.03	328.00
67013	1	32	Exptl	110	2370	C	828	340.83	342.86	338.00
67013	1	33	Exptl	210	2580	A	2114	352.11	354.15	348.00
