Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
68017	1	1	Exptl	200	2200	A	2615	4.62	6.65	0.00
68017	1	2	Exptl	190	2390	B	1136	13.14	15.16	10.00
68017	1	3	Exptl	90	2480	C	906	24.91	26.94	22.00
68017	1	4	Exptl	100	2580	D	1097	37.10	39.13	34.00
68017	1	5	Exptl	90	2670	D	1440	48.44	50.46	45.00
68017	1	6	Exptl	-40	2630	C	1294	59.29	61.33	56.00
68017	1	7	Exptl	-240	2390	B	685	69.69	71.72	67.00
68017	1	8	Exptl	-50	2340	D	832	79.83	81.86	77.00
68017	1	9	Exptl	190	2530	A	1175	90.18	92.21	87.00
68017	1	10	Exptl	200	2730	B	950	99.95	101.98	97.00
68017	1	11	Exptl	100	2830	C	818	110.82	112.84	108.00
68017	1	12	Exptl	110	2940	D	469	122.47	124.50	120.00
68017	1	13	Exptl	-250	2690	A	1093	135.09	137.12	132.00
68017	1	14	Exptl	-40	2650	D	873	145.87	147.91	143.00
68017	1	15	Exptl	-40	2610	C	769	156.77	158.80	154.00
68017	1	16	Exptl	-260	2350	B	554	168.55	170.57	166.00
68017	1	17	Exptl	210	2560	A	764	178.76	180.78	176.00
68017	1	18	Exptl	-240	2320	A	492	189.49	191.51	187.00
68017	1	19	Exptl	210	2530	B	795	199.80	201.82	197.00
68017	1	20	Exptl	210	2740	B	669	211.67	213.70	209.00
68017	1	21	Exptl	110	2850	C	898	221.90	223.92	219.00
68017	1	22	Exptl	90	2940	C	1464	233.46	235.49	230.00
68017	1	23	Exptl	-60	2880	C	1099	245.10	247.13	242.00
68017	1	24	Exptl	90	2970	D	801	254.80	256.84	252.00
68017	1	25	Exptl	-60	2910	D	505	264.51	266.54	262.00
68017	1	26	Exptl	-260	2650	A	849	275.85	277.88	273.00
68017	1	27	Exptl	110	2760	C	614	287.61	289.65	285.00
68017	1	28	Exptl	-60	2700	C	934	297.93	299.96	295.00
68017	1	29	Exptl	190	2890	A	900	309.90	311.93	307.00
68017	1	30	Exptl	-260	2630	A	1079	321.08	323.11	318.00
68017	1	31	Exptl	-260	2370	B	1202	331.20	333.24	328.00
68017	1	32	Exptl	-40	2330	D	2546	342.55	344.57	338.00
68017	1	33	Exptl	-50	2280	C	1317	351.32	353.34	348.00
68017	1	34	Exptl	210	2490	A	567	362.57	364.59	360.00
68017	1	35	Exptl	-240	2250	A	1153	373.15	375.19	370.00
68017	1	36	Exptl	-240	2010	A	513	383.51	385.55	381.00
68017	1	37	Exptl	190	2200	B	891	394.89	396.91	392.00
68017	1	38	Exptl	100	2300	C	1079	407.08	409.11	404.00
68017	1	39	Exptl	110	2410	C	953	417.95	419.99	415.00
68017	1	40	Exptl	110	2520	D	1582	428.58	430.62	425.00
68017	1	41	Exptl	-60	2460	D	864	438.86	440.89	436.00
68017	1	42	Exptl	190	2650	A	726	449.73	451.76	447.00
68017	1	43	Exptl	-250	2400	B	904	461.90	463.93	459.00
68017	1	44	Exptl	-40	2360	C	2945	475.95	477.97	471.00
68017	1	45	Exptl	210	2570	A	1215	484.22	486.25	481.00
68017	1	46	Exptl	-240	2330	B	628	495.63	497.65	493.00
68017	1	47	Exptl	-260	2070	A	598	506.60	508.63	504.00
68017	1	48	Exptl	-60	2010	C	1494	519.49	521.53	516.00
68017	1	49	Exptl	90	2100	D	741	528.74	530.76	526.00
68017	1	50	Exptl	110	2210	D	828	540.83	542.85	538.00
68017	1	51	Exptl	-60	2150	D	912	551.91	553.94	549.00
68017	1	52	Exptl	210	2360	A	638	563.64	565.67	561.00
68017	1	53	Exptl	-60	2300	D	1535	574.54	576.57	571.00
68017	1	54	Exptl	200	2500	B	892	585.89	587.92	583.00
68017	1	55	Exptl	190	2690	A	964	595.97	598.00	593.00
68017	1	56	Exptl	90	2780	D	557	606.56	608.58	604.00
68017	1	57	Exptl	-40	2740	C	593	616.59	618.62	614.00
68017	1	58	Exptl	210	2950	B	1196	629.20	631.23	626.00
68017	1	59	Exptl	200	3150	A	793	639.79	641.83	637.00
68017	1	60	Exptl	110	3260	D	911	650.91	652.94	648.00
68017	1	61	Exptl	90	3350	C	1102	663.10	665.13	660.00
68017	1	62	Exptl	-260	3090	A	1087	673.09	675.11	670.00
68017	1	63	Exptl	190	3280	B	1102	685.10	687.13	682.00
68017	1	64	Exptl	-40	3240	D	1050	697.05	699.09	694.00
68017	1	65	Exptl	110	3350	C	1037	708.04	710.07	705.00
68017	1	66	Exptl	-240	3110	A	960	718.96	720.98	716.00
68017	1	67	Exptl	-260	2850	B	747	729.75	731.78	727.00
68017	1	68	Exptl	-250	2600	A	697	739.70	741.72	737.00
68017	1	69	Exptl	100	2700	D	663	749.66	751.70	747.00
68017	1	70	Exptl	190	2890	A	612	759.61	761.64	757.00
68017	1	71	Exptl	-260	2630	B	1151	771.15	773.17	768.00
68017	1	72	Exptl	-40	2590	D	701	782.70	784.73	780.00
68017	1	73	Exptl	-50	2540	C	467	792.47	794.50	790.00
68017	1	74	Exptl	-240	2300	A	477	804.48	806.51	802.00
68017	1	75	Exptl	-240	2060	B	1385	815.39	817.42	812.00
68017	1	76	Exptl	-50	2010	D	1092	826.09	828.12	823.00
68017	1	77	Exptl	210	2220	A	478	835.48	837.50	833.00
68017	1	78	Exptl	210	2430	B	466	847.47	849.49	845.00
68017	1	79	Exptl	90	2520	C	1000	859.00	861.03	856.00
68017	1	80	Exptl	-60	2460	D	1109	870.11	872.15	867.00
68017	1	81	Exptl	-250	2210	B	570	881.57	883.60	879.00
68017	1	82	Exptl	-60	2150	C	921	891.92	893.94	889.00
68017	1	83	Exptl	90	2240	D	442	903.44	905.48	901.00
68017	1	84	Exptl	-260	1980	A	507	915.51	917.53	913.00
68017	1	85	Exptl	110	2090	D	733	926.73	928.77	924.00
68017	1	86	Exptl	100	2190	C	507	936.51	938.54	934.00
68017	1	87	Exptl	-60	2130	D	1055	948.06	950.08	945.00
68017	1	88	Exptl	190	2320	B	747	957.75	959.78	955.00
68017	1	89	Exptl	110	2430	C	517	968.52	970.55	966.00
68017	1	90	Exptl	90	2520	D	745	978.75	980.77	976.00
68017	1	91	Exptl	110	2630	D	403	989.40	991.44	987.00
68017	1	92	Exptl	-40	2590	D	854	1000.85	1002.89	998.00
68017	1	93	Exptl	100	2690	D	402	1012.40	1014.42	1010.00
68017	1	94	Exptl	-40	2650	D	883	1023.88	1025.91	1021.00
68017	1	95	Exptl	-50	2600	D	1031	1036.03	1038.07	1033.00
68017	1	96	Exptl	100	2700	D	584	1047.58	1049.62	1045.00
68017	1	97	Exptl	90	2790	D	996	1058.00	1060.03	1055.00
68017	1	98	Exptl	-50	2740	D	346	1068.35	1070.38	1066.00
68017	1	99	Exptl	110	2850	D	361	1078.36	1080.38	1076.00
68017	1	100	Exptl	-40	2810	D	420	1090.42	1092.46	1088.00
