Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
67012	1	35	Exptl	-260	2340	A	1440	373.44	375.48	370.00
67012	1	36	Exptl	-40	2300	D	1009	384.01	386.04	381.00
67012	1	37	Exptl	-50	2250	C	1010	395.01	397.04	392.00
67012	1	38	Exptl	190	2440	A	967	406.97	408.99	404.00
67012	1	39	Exptl	110	2550	D	977	417.98	420.01	415.00
67012	1	40	Exptl	210	2760	B	725	427.73	429.75	425.00
67012	1	41	Exptl	100	2860	C	1198	439.20	441.23	436.00
67012	1	42	Exptl	-60	2800	D	783	449.78	451.81	447.00
67012	1	43	Exptl	110	2910	C	1454	462.45	464.47	459.00
67012	1	44	Exptl	190	3100	B	1283	474.28	476.31	471.00
67012	1	45	Exptl	-260	2840	A	.	483.00	485.03	481.00
67012	1	46	Exptl	-260	2580	B	707	495.71	497.74	493.00
67012	1	47	Exptl	90	2670	D	802	506.80	508.84	504.00
67012	1	48	Exptl	210	2880	A	840	518.84	520.86	516.00
67012	1	49	Exptl	-260	2620	B	635	528.64	530.67	526.00
67012	1	50	Exptl	110	2730	D	1181	541.18	543.21	538.00
67012	1	51	Exptl	-240	2490	A	1427	552.43	554.46	549.00
67012	1	52	Exptl	-40	2450	C	1026	564.03	566.05	561.00
67012	1	53	Exptl	-240	2210	A	754	573.75	575.79	571.00
67012	1	54	Exptl	190	2400	A	1092	586.09	588.11	583.00
67012	1	55	Exptl	-60	2340	D	660	595.66	597.69	593.00
67012	1	56	Exptl	-60	2280	C	821	606.82	608.85	604.00
67012	1	57	Exptl	210	2490	A	864	616.86	618.89	614.00
67012	1	58	Exptl	-240	2250	B	517	628.52	630.55	626.00
67012	1	59	Exptl	-260	1990	A	2000	641.00	643.02	637.00
67012	1	60	Exptl	-60	1930	D	1426	651.43	653.45	648.00
67012	1	61	Exptl	210	2140	B	808	662.81	664.84	660.00
67012	1	62	Exptl	-40	2100	C	1793	673.79	675.82	670.00
67012	1	63	Exptl	-250	1850	B	1274	685.27	687.31	682.00
67012	1	64	Exptl	90	1940	D	1011	697.01	699.04	694.00
67012	1	65	Exptl	90	2030	C	1423	708.42	710.44	705.00
67012	1	66	Exptl	190	2220	B	1196	719.20	721.23	716.00
67012	1	67	Exptl	210	2430	A	796	729.80	731.82	727.00
67012	1	68	Exptl	190	2620	A	973	739.97	742.00	737.00
67012	1	69	Exptl	-240	2380	B	646	749.65	751.67	747.00
67012	1	70	Exptl	200	2580	A	629	759.63	761.66	757.00
67012	1	71	Exptl	110	2690	D	854	770.85	772.88	768.00
67012	1	72	Exptl	110	2800	C	985	782.99	785.02	780.00
67012	1	73	Exptl	-40	2760	D	752	792.75	794.77	790.00
67012	1	74	Exptl	-260	2500	B	967	804.97	807.00	802.00
67012	1	75	Exptl	100	2600	D	670	814.67	816.71	812.00
67012	1	76	Exptl	-40	2560	D	513	825.51	827.54	823.00
67012	1	77	Exptl	-50	2510	C	990	835.99	838.01	833.00
67012	1	78	Exptl	-260	2250	A	842	847.84	849.87	845.00
67012	1	79	Exptl	0	2250	None	.	861.00	863.00	856.00
67012	1	80	Exptl	-50	2200	D	458	869.46	871.48	867.00
67012	1	81	Exptl	200	2400	B	604	881.60	883.64	879.00
67012	1	82	Exptl	-240	2160	A	679	891.68	893.71	889.00
67012	1	83	Exptl	90	2250	C	700	903.70	905.74	901.00
67012	1	84	Exptl	-60	2190	D	619	915.62	917.64	913.00
67012	1	85	Exptl	210	2400	B	965	926.97	928.99	924.00
67012	1	86	Exptl	-60	2340	C	1063	937.06	939.09	934.00
67012	1	87	Exptl	-250	2090	A	561	947.56	949.60	945.00
67012	1	88	Exptl	190	2280	B	677	957.68	959.71	955.00
67012	1	89	Exptl	100	2380	C	538	968.54	970.57	966.00
67012	1	90	Exptl	90	2470	D	665	978.67	980.70	976.00
67012	1	91	Exptl	110	2580	D	1082	990.08	992.12	987.00
67012	1	92	Exptl	190	2770	A	586	1000.59	1002.61	998.00
67012	1	93	Exptl	-260	2510	B	690	1012.69	1014.72	1010.00
67012	1	94	Exptl	-240	2270	A	1280	1024.28	1026.30	1021.00
67012	1	95	Exptl	-60	2210	D	1353	1036.35	1038.38	1033.00
67012	1	96	Exptl	-240	1970	B	715	1047.72	1049.75	1045.00
67012	1	97	Exptl	210	2180	A	1521	1058.52	1060.54	1055.00
67012	1	98	Exptl	210	2390	B	833	1068.83	1070.87	1066.00
67012	1	99	Exptl	110	2500	C	888	1078.89	1080.91	1076.00
67012	1	100	Exptl	-250	2250	B	506	1090.51	1092.53	1088.00
